,n_jobs,n_machines,seed,num_nodes,node_x_cols,node_x_col0_min,node_x_col0_max,node_x_col0_mean,node_x_col0_median,node_x_col0_std,node_x_col0_range,node_x_col0_q1,node_x_col0_q3,node_x_col0_gini,node_x_col1_min,node_x_col1_max,node_x_col1_mean,node_x_col1_median,node_x_col1_std,node_x_col1_range,node_x_col1_q1,node_x_col1_q3,node_x_col1_gini,node_x_overall_mean,node_x_overall_std,num_conjunctive_edges,num_disjunctive_edges,num_nodes_total,num_edges_total,disj_graph_density,deg_d_min,deg_d_max,deg_d_mean,deg_d_median,deg_d_std,deg_d_range,deg_d_q1,deg_d_q3,deg_d_gini,clustering_min,clustering_max,clustering_mean,clustering_median,clustering_std,clustering_range,clustering_q1,clustering_q3,clustering_gini,conj_graph_density,deg_c_min,deg_c_max,deg_c_mean,deg_c_median,deg_c_std,deg_c_range,deg_c_q1,deg_c_q3,deg_c_gini,betweenness_min,betweenness_max,betweenness_mean,betweenness_median,betweenness_std,betweenness_range,betweenness_q1,betweenness_q3,betweenness_gini,speed,rddd,makespan_min,makespan_range,energy_sum_min,energy_sum_range,operation_cost_mean,operation_cost_std,makespan_lb_job_sum,makespan_lb_machine_sum,makespan_lb_meanload,energy_min_mean,energy_avg_mean,energy_max_mean,num_op_nodes,sup_pred_complexity,complexity_supervised_0_1,n_jobs_shap,n_machines_shap,node_x_col0_max_shap,node_x_col0_mean_shap,node_x_col0_median_shap,node_x_col0_std_shap,node_x_col0_range_shap,node_x_col0_q1_shap,node_x_col0_q3_shap,node_x_col0_gini_shap,node_x_col1_max_shap,node_x_col1_mean_shap,node_x_col1_median_shap,node_x_col1_std_shap,node_x_col1_range_shap,node_x_col1_q1_shap,node_x_col1_q3_shap,node_x_col1_gini_shap,node_x_overall_mean_shap,node_x_overall_std_shap,num_conjunctive_edges_shap,num_disjunctive_edges_shap,num_nodes_total_shap,num_edges_total_shap,disj_graph_density_shap,deg_d_max_shap,deg_d_mean_shap,deg_d_median_shap,deg_d_std_shap,deg_d_range_shap,deg_d_q1_shap,deg_d_q3_shap,deg_d_gini_shap,clustering_max_shap,clustering_mean_shap,clustering_median_shap,clustering_std_shap,clustering_range_shap,clustering_q1_shap,clustering_q3_shap,clustering_gini_shap,conj_graph_density_shap,deg_c_max_shap,deg_c_mean_shap,deg_c_std_shap,deg_c_range_shap,deg_c_q3_shap,deg_c_gini_shap,betweenness_min_shap,betweenness_max_shap,betweenness_mean_shap,betweenness_median_shap,betweenness_std_shap,betweenness_range_shap,betweenness_q1_shap,betweenness_q3_shap,betweenness_gini_shap,makespan_min_shap,makespan_range_shap,operation_cost_mean_shap,operation_cost_std_shap,makespan_lb_job_sum_shap,makespan_lb_machine_sum_shap,makespan_lb_meanload_shap,num_op_nodes_shap
ta08.pt,15,15,0,227,2,0.0,99.0,50.22907488986784,51.0,31.148082305380562,99.0,22.0,80.0,0.3571187371873086,-1.0,14.0,6.929515418502203,7.0,4.365903253500387,15.0,3.0,11.0,0.3612334801762114,28.579294204711914,31.03780174255371,240,3150,227,3390,0.06140111496627812,0.0,14.0,13.876651982378855,14.0,1.3083032955874447,14.0,14.0,14.0,0.008810572687224738,0.0,1.0,0.9911894273127754,1.0,0.0934502353991032,1.0,1.0,1.0,0.008810572687224738,0.009356360375813808,2.0,15.0,2.1145374449339207,2.0,1.2148530601883412,13.0,2.0,2.0,0.05368942731277526,0.02946181579809898,0.4646017699115044,0.04275596792847582,0.03764274008521796,0.04065807909652921,0.43513995411340545,0.03150704686987873,0.04786889544411668,0.1951230419424712,1,0,963,10439,11402,0,50.67555618286133,30.92250633239746,963.0,860.0,760.1333333333333,50.675555555555555,50.675555555555555,50.675555555555555,225,0.30983587970695403,0.30983587970695403,-0.0016397187127033584,0.0006083801762822386,8.839696676070296e-05,0.0002532751828376579,0.00022803214523638986,0.0007793590959930684,0.0001334087637509308,-0.00042862025180768245,0.0012968238990353831,-0.0014817679818950192,0.0007118631997795757,0.0002495398871239968,0.00023856389267108135,0.0006232513360397939,0.00022613306244355675,-4.477391315397415e-06,8.406978532666799e-06,-0.00022918563351203997,-0.000845842732073627,0.0014713773808494087,-0.004252515271054992,-0.006464849502357714,-0.002738435627599125,-0.006121257799771803,0.0008977556163006366,-0.0026654337819683863,-0.0054823872060687845,-0.00033103290931624723,0.0010928288851921476,-0.0006885875936976298,-0.0029495543953969193,-0.005100563327567956,-0.004265534817739789,-2.269018513710768e-07,-0.003402957361681883,-1.2857442009063905e-07,-0.002986208798939326,-3.055587562949915e-08,-6.3874745927786656e-09,-2.7689305039741024e-08,-0.003870351060339147,-0.002259052361285597,-0.0011090239911060971,0.000400076382162443,0.0006407092130150104,-0.0014616388421767083,-5.756855109696093e-10,0.0005819577671838795,0.0006173551305747598,-0.0022783569215060976,-0.007984260631539416,-0.006780372510689854,-0.0021680814843425323,-0.001780933398881168,-0.0008531820168708045,-0.000527916620530142,0.00048328488945588536,0.0005077679074353739,-0.005504333881367938,-0.0003108229696496873,0.00010518708922187061,-0.00018024951302059457,-0.0005174577541963396,-0.014042965575897548,-0.003579850123580288
ta09.pt,15,15,0,227,2,0.0,99.0,52.136563876651984,52.0,28.604300724036552,99.0,28.5,78.0,0.3162158087804223,-1.0,14.0,6.929515418502203,7.0,4.365903253500387,15.0,3.0,11.0,0.3612334801762114,29.533039093017578,30.488569259643555,240,3150,227,3390,0.06140111496627812,0.0,14.0,13.876651982378855,14.0,1.3083032955874447,14.0,14.0,14.0,0.008810572687224738,0.0,1.0,0.9911894273127754,1.0,0.0934502353991032,1.0,1.0,1.0,0.008810572687224738,0.009356360375813808,2.0,15.0,2.1145374449339207,2.0,1.2148530601883412,13.0,2.0,2.0,0.05368942731277526,0.02946181579809898,0.4646017699115044,0.04275596792847582,0.03764274008521796,0.04065807909652921,0.43513995411340545,0.03150704686987873,0.04786889544411668,0.1951230419424712,1,0,982,10853,11835,0,52.599998474121094,28.303749084472656,982.0,966.0,789.0,52.6,52.6,52.6,225,0.32641974089876236,0.32641974089876236,-0.001782715058365641,0.0006284510530874531,0.0001141880130731246,0.00039001797679599954,0.00034238094040416793,0.0008720224375680528,0.00012523682014390855,-0.0001340838749403829,0.0012601645530090602,-0.0015708575902653992,0.0007404948639789507,0.00017975509626083432,0.0002986089933119122,0.0008205598535475144,0.00020061053479910086,-9.649683445391135e-06,-1.3295891110084018e-05,-0.00024916383127159046,0.0002759424661665434,0.0012699745190439525,-0.004159332463237992,-0.0060658744924906045,-0.002721411873367231,-0.005813072716354068,0.0009743249544451423,-0.0023608249929981256,-0.004886151708067146,-3.195745984762261e-05,0.00130446259930533,-0.000721654248209564,-0.0029702603222899766,-0.0049200591556762836,-0.0041807830090575485,-2.51229731741621e-07,-0.003357356186862038,-1.364915619925322e-07,-0.0029703297437929177,-4.3351376059113956e-08,-6.062549214752609e-09,-2.7459699508785906e-08,-0.003917630360332024,-0.0021181889983162105,-0.0006996828906256144,0.000641029966609627,0.0008630715281315712,-0.0012535316907860586,-5.97527366297857e-10,0.0007777858176286809,0.00116016018376805,-0.0018495962393387175,-0.007113096314065892,-0.006707321106890411,-0.002085408912566456,-0.0009378082100643664,-0.000382516965110574,-0.00047855513211223627,0.0007128920651778077,0.0004435145401324416,-0.005415494066275314,-0.0003178466063481846,1.9317200549836515e-05,-6.156417203768422e-05,0.0008279352463096989,-0.007968264558383531,-0.0034777019042715337
ta10.pt,15,15,0,227,2,0.0,99.0,50.02643171806167,51.0,29.637593805208247,99.0,24.5,75.0,0.3418620132112038,-1.0,14.0,6.929515418502203,7.0,4.365903253500387,15.0,3.0,11.0,0.3612334801762114,28.47797393798828,30.21688461303711,240,3150,227,3390,0.06140111496627812,0.0,14.0,13.876651982378855,14.0,1.3083032955874447,14.0,14.0,14.0,0.008810572687224738,0.0,1.0,0.9911894273127754,1.0,0.0934502353991032,1.0,1.0,1.0,0.008810572687224738,0.009356360375813808,2.0,15.0,2.1145374449339207,2.0,1.2148530601883412,13.0,2.0,2.0,0.05368942731277526,0.02946181579809898,0.4646017699115044,0.04275596792847582,0.03764274008521796,0.04065807909652921,0.43513995411340545,0.03150704686987873,0.04786889544411668,0.1951230419424712,1,0,896,10460,11356,0,50.47111129760742,29.3896484375,896.0,911.0,757.0666666666667,50.471111111111114,50.471111111111114,50.471111111111114,225,0.31202120374770187,0.31202120374770187,-0.00163835897054439,0.000586075612816113,0.00011623206564616915,0.00025781574965537933,0.00023557960817199307,0.0008350722061113077,0.00013594749816017466,-0.0003991250129774405,-0.0008554059189646023,-0.0014318296418130991,0.0006859796927639557,0.0002099903293640221,0.00023750913890506974,0.000561585699827207,0.00021129634438949574,-2.3266458603274548e-05,-3.5773654668090366e-05,-0.0003275831398434122,-0.0006902804743478609,0.0011510095466889508,-0.004064145263285356,-0.00647448494144905,-0.0027071719025274273,-0.0059119410741100996,0.000881359291674081,-0.0024202705518003354,-0.0050512399014162645,-0.00026329966647859273,0.0010675716210968942,-0.0005671546641290066,-0.0027000944047308037,-0.004594465037813816,-0.004247096282816879,-2.088953799903726e-07,-0.003375245224756373,-1.3824469328121454e-07,-0.0030129282724086098,-3.1960501500674366e-08,-7.0575080922785e-09,-2.648365498834953e-08,-0.0038858435105640597,-0.002143334820902885,-0.001063531559297843,0.00043752006426008136,0.0007344172186849011,-0.0011551538951606129,-5.453285590160372e-10,0.0005881762138813199,0.0008210151207266509,-0.0020690179006467376,-0.007122383988803343,-0.006479879554928051,-0.0021226376020482417,-0.0012989080702756708,-0.0007693950817049886,-0.00044616133316428277,0.0005098142336163876,8.792892470871692e-05,-0.0054323487871797355,-0.0003228352257559855,8.909722844528137e-05,-0.0005667360412172817,-0.0003579339702599013,-0.013719245734615026,-0.003553215235951717
ta11.pt,20,15,0,302,2,0.0,99.0,47.83774834437086,46.0,27.982790931347974,99.0,23.0,70.75,0.3370463035245981,-1.0,14.0,6.947019867549669,7.0,4.354776747754595,15.0,3.0,11.0,0.35982339955849896,27.392383575439453,28.618408203125,320,5700,302,6020,0.06270489098149655,0.0,19.0,18.874172185430464,19.0,1.541069705724516,19.0,19.0,19.0,0.0066225165562914245,0.0,1.0,0.9933774834437086,1.0,0.0811089318802377,1.0,1.0,1.0,0.0066225165562914245,0.007040549162834701,2.0,20.0,2.119205298013245,2.0,1.4599607738442781,18.0,2.0,2.0,0.0558774834437088,0.022016611295681065,0.47342192691029905,0.03239862709291325,0.02839534883720931,0.03660736516294184,0.451405315614618,0.023611295681063127,0.03636877076411961,0.20196955274908324,1,0,949,13498,14447,0,48.15666580200195,27.801057815551758,949.0,1139.0,963.1333333333333,48.156666666666666,48.156666666666666,48.156666666666666,300,0.38260595545104736,0.38260595545104736,0.003351634605906847,0.00018896574243414062,9.03657672408367e-05,0.0002497988820720332,0.00033423573696353946,0.0021442509577291307,8.72849274222509e-05,0.00021450798875984444,-0.0005620854454916092,-0.002297063548352778,0.0002492377256640123,6.979464062300664e-05,-0.00013825385378952277,-0.000621252089956289,0.0002213549218127185,-0.0001472539787824079,-0.00017863249852918497,-0.0014784547261773018,-0.0022819653204620063,0.001979178424233961,-0.009589081777361933,-0.013408759194023512,-0.007372965061886214,-0.013760655131773538,-5.672906962842778e-05,0.004322772086888303,0.00790445740754609,0.003394028621849627,-0.0002062021913848165,0.002889999409224314,0.003750819271480328,0.004327729987206173,-0.008653767148251657,-1.2133234395868885e-07,-0.007567262221331191,-6.316716449564658e-08,-0.006394753628589413,-1.9634934861002924e-09,-4.376175472517851e-10,-4.108740709625095e-08,-0.008971677837135431,-0.006008065038694412,0.004342924647919619,-0.00011385687772160394,-0.0004642629114147529,0.0035510850920821148,-1.1743149887105052e-09,-0.0003963757654827522,0.0040660431439295,0.0018955645495556748,0.010661915606232654,0.005151979421318823,-0.004999656243650716,0.010065734456694382,0.003242417127028433,0.0015821534858339583,-0.0001704981251482641,0.0004315232060963373,-0.012114480889549088,0.000818354580185215,-0.00015877772943978207,-0.00020350286406112093,0.0023858262053982953,0.010098702391794499,-0.008022511534803411
ta12.pt,20,15,0,302,2,0.0,99.0,51.519867549668874,52.5,28.537147905466714,99.0,26.25,77.0,0.3195993119971874,-1.0,14.0,6.947019867549669,7.0,4.354776747754595,15.0,3.0,11.0,0.35982339955849896,29.233444213867188,30.221698760986328,320,5700,302,6020,0.06270489098149655,0.0,19.0,18.874172185430464,19.0,1.541069705724516,19.0,19.0,19.0,0.0066225165562914245,0.0,1.0,0.9933774834437086,1.0,0.0811089318802377,1.0,1.0,1.0,0.0066225165562914245,0.007040549162834701,2.0,20.0,2.119205298013245,2.0,1.4599607738442781,18.0,2.0,2.0,0.0558774834437088,0.022016611295681065,0.47342192691029905,0.03239862709291325,0.02839534883720931,0.03660736516294184,0.451405315614618,0.023611295681063127,0.03636877076411961,0.20196955274908324,1,0,1012,14547,15559,0,51.86333465576172,28.319334030151367,1012.0,1251.0,1037.2666666666667,51.86333333333334,51.86333333333334,51.86333333333334,300,0.3744174728173398,0.3744174728173398,0.003292374851415059,5.307253693324835e-05,8.761927230644638e-05,0.00012394703079189693,0.0005377573641032567,0.0027288264031552073,8.772682327338213e-05,6.583052373535737e-05,0.0022290820514350132,-0.0027739876955926767,0.0002459923042783554,-6.74864353262772e-05,-0.0001821679165383269,-0.0005300009116142524,5.854436864416766e-05,-0.00025837760332933187,-0.00030160616083341316,-0.0016505561005550934,-0.0027452949286572758,-0.0007719722931794664,-0.010133539636198645,-0.013491040956583399,-0.007461189575107953,-0.01407478650033604,-0.0005874213345660003,0.00427634397178918,0.007528860998321439,0.0032405365477365554,-0.0003121298027442312,0.002824638245083865,0.0037726218367932895,0.004332825682686965,-0.009053932171944586,-1.390228867701534e-07,-0.007935142247648037,-6.90823381504098e-08,-0.0066974181685397205,-8.576120813859546e-09,-2.6525717049319567e-10,-2.650805877948985e-08,-0.009324013457001247,-0.006479877211114831,0.004075138396068105,-0.00027873153754635405,-0.0005658299804058493,0.0034758931148173742,-3.4532657214223484e-10,-0.0003672374583629883,0.004059241176370933,0.0016934481801330395,0.010756344611585946,0.004811282422910393,-0.005523623426866931,0.009766633722657816,0.0029486356715844415,0.0013757596508961899,-0.0001676640582831094,-0.00028165191018157806,-0.012102983839457194,0.0007304464878991378,0.000562958623596889,-0.0005261291599224993,0.0018295354916598161,0.010999170596792757,-0.008387926160826124
ta13.pt,20,15,0,302,2,0.0,99.0,48.14900662251656,47.5,29.77433306741274,99.0,22.0,74.75,0.3565986744036389,-1.0,14.0,6.947019867549669,7.0,4.354776747754595,15.0,3.0,11.0,0.35982339955849896,27.54801368713379,29.61652374267578,320,5700,302,6020,0.06270489098149655,0.0,19.0,18.874172185430464,19.0,1.541069705724516,19.0,19.0,19.0,0.0066225165562914245,0.0,1.0,0.9933774834437086,1.0,0.0811089318802377,1.0,1.0,1.0,0.0066225165562914245,0.007040549162834701,2.0,20.0,2.119205298013245,2.0,1.4599607738442781,18.0,2.0,2.0,0.0558774834437088,0.022016611295681065,0.47342192691029905,0.03239862709291325,0.02839534883720931,0.03660736516294184,0.451405315614618,0.023611295681063127,0.03636877076411961,0.20196955274908324,1,0,919,13622,14541,0,48.470001220703125,29.611862182617188,919.0,1178.0,969.4,48.47,48.47,48.47,300,0.37839832802913875,0.37839832802913875,0.0033292728716390694,8.115264108209392e-05,8.72348562752696e-05,0.00017358538563021778,0.0003246855064387485,0.0022616456458627414,8.841042537821716e-05,0.0002108780752913268,-0.0011978297148346727,-0.002335086723953368,0.0002623449783896395,8.678339117216267e-05,-8.726029530196307e-05,-0.0006055465732722431,0.0001748638534551553,-0.0001357423923996686,-0.00019415361632107178,-0.0016529558936643019,-0.0022830181779213863,0.0006253933664671693,-0.009783788394014496,-0.013470894091278938,-0.007506704572960146,-0.013721620649257964,-0.00023678963193358952,0.004307085132703757,0.007853318828135152,0.0034133068391961597,-0.00022552102390414343,0.002893191546065294,0.0037803082590973057,0.004317320557702438,-0.008817659490999809,-1.2709644328805905e-07,-0.007612826089121029,-6.554547712493496e-08,-0.0066165036601707914,-1.8288668011590673e-09,-8.769873122474904e-10,-2.8586229776053468e-08,-0.009189182752037627,-0.0062414216476248075,0.004199539668232608,-0.0002788100837910151,-0.00046171293604258266,0.0035011127871925293,-7.645296697790556e-10,-0.0003734748452618873,0.004008364455213692,0.0019433157074202783,0.010675154625024004,0.005077708020969295,-0.005268497089601279,0.010018764046276704,0.0031222581014408502,0.0015330993908038353,-0.0002789996884790466,0.0003861957666982981,-0.012205418875257409,0.0009202028283970554,-1.5620909057719498e-05,-0.0001782165727193122,0.0027877446107154877,0.010265219486516373,-0.00821599883316332
ta14.pt,20,15,0,302,2,0.0,99.0,47.384105960264904,47.0,27.483857014366148,99.0,23.0,69.0,0.3341367357611267,-1.0,14.0,6.947019867549669,7.0,4.354776747754595,15.0,3.0,11.0,0.35982339955849896,27.165563583374023,28.21263313293457,320,5700,302,6020,0.06270489098149655,0.0,19.0,18.874172185430464,19.0,1.541069705724516,19.0,19.0,19.0,0.0066225165562914245,0.0,1.0,0.9933774834437086,1.0,0.0811089318802377,1.0,1.0,1.0,0.0066225165562914245,0.007040549162834701,2.0,20.0,2.119205298013245,2.0,1.4599607738442781,18.0,2.0,2.0,0.0558774834437088,0.022016611295681065,0.47342192691029905,0.03239862709291325,0.02839534883720931,0.03660736516294184,0.451405315614618,0.023611295681063127,0.03636877076411961,0.20196955274908324,1,0,990,13320,14310,0,47.70000076293945,27.30073356628418,990.0,1130.0,954.0,47.7,47.7,47.7,300,0.3800990220065453,0.3800990220065453,0.003308810915907252,0.00014449552211333663,9.05839555837759e-05,0.00017725415046104004,0.00020210550998139097,0.002021290198917029,8.727659577046398e-05,0.00018055625235400598,-0.0005961473587484975,-0.002293841798223839,0.00020442853703292403,-8.093817872977182e-05,-0.00012496362533776458,-0.0006341919936845452,0.00019809553355726474,-0.00014471346621807983,-0.00014939163243457622,-0.0014350674931340966,-0.0022965451016350147,0.0017978279624392478,-0.009490563286429396,-0.01340124993669124,-0.007438166434643995,-0.013888694096893472,-6.499453947691965e-05,0.004391643606863551,0.007902543083348876,0.003460585916616673,-0.00016458758533889368,0.0029007605366712175,0.0037385323928808985,0.004255621247418595,-0.008670415939693924,-1.2433887365504687e-07,-0.007397621580509144,-6.340883275934019e-08,-0.006333489141893717,6.317046127055476e-10,-1.8477316295652134e-09,-4.148909545872393e-08,-0.00883552257334922,-0.0061001292504927335,0.004350029714478836,-0.00011028393427397528,-0.0004176895445168918,0.0035391634200485273,-1.1743149887105052e-09,-0.00029010347169793293,0.0043260656146673765,0.0018760654605261575,0.010674505679175028,0.005147132413077879,-0.004989261178865947,0.010048002456342912,0.003231182654258209,0.0016108417123609094,-0.00017986740395311402,0.000421618707908383,-0.012144245027465674,0.0009364724508764681,-0.00015600536468542487,-0.00022385781687291436,0.0001568868686566007,0.009771076654594606,-0.007879999632444774
ta15.pt,20,15,0,302,2,0.0,99.0,48.31456953642384,49.0,29.326948702156855,99.0,22.0,76.0,0.34991246985690627,-1.0,14.0,6.947019867549669,7.0,4.354776747754595,15.0,3.0,11.0,0.35982339955849896,27.630794525146484,29.450559616088867,320,5700,302,6020,0.06270489098149655,0.0,19.0,18.874172185430464,19.0,1.541069705724516,19.0,19.0,19.0,0.0066225165562914245,0.0,1.0,0.9933774834437086,1.0,0.0811089318802377,1.0,1.0,1.0,0.0066225165562914245,0.007040549162834701,2.0,20.0,2.119205298013245,2.0,1.4599607738442781,18.0,2.0,2.0,0.0558774834437088,0.022016611295681065,0.47342192691029905,0.03239862709291325,0.02839534883720931,0.03660736516294184,0.451405315614618,0.023611295681063127,0.03636877076411961,0.20196955274908324,1,0,880,13711,14591,0,48.63666534423828,29.15712547302246,880.0,1148.0,972.7333333333333,48.63666666666666,48.63666666666666,48.63666666666666,300,0.3765683764915718,0.3765683764915718,0.003270875289775274,9.762405986207909e-05,8.778031886627575e-05,3.792607356217737e-05,0.0003496504249158041,0.002501504599116695,8.683063228705794e-05,0.00019430049683804605,0.00041059403321167795,-0.00221964827065808,0.00036594624221749977,-0.0001383430516907843,-4.6753957112352194e-05,-0.0006802058680103449,0.00020113769755615078,-0.0002178488935968917,-0.0002748929790632923,-0.0016731210499650612,-0.0021538648516038704,0.0006632624847199152,-0.009794072666920296,-0.013504709195921371,-0.0075028761968298436,-0.013674166525541974,-0.00019529758779771882,0.004270324806349927,0.007806246304015667,0.0033043003033619085,-0.0003228704316968477,0.0028969339227330622,0.0037442998299094836,0.004328086667838091,-0.008829081515625708,-1.2836280809830541e-07,-0.007729174732289482,-6.511539966177906e-08,-0.0066236244020447844,-1.8230550521675935e-09,-2.2805641010843352e-10,-2.8586229776053468e-08,-0.009080452122271189,-0.006310125691093858,0.004169755803556245,-0.00025897503178673486,-0.0004561518412737182,0.003482341695347276,-7.537063552616331e-10,-0.000518103323261436,0.00407540041244281,0.002029580798241873,0.010352108693458092,0.004982080791835124,-0.005413666689799047,0.009959444646964098,0.0029125063497120445,0.001673300899822277,-0.00035341784400439396,-0.0007129948434927468,-0.012373013529861723,0.0006971861969363297,0.00028980420506787095,-0.0013082077988598234,0.002814220945240334,0.010117659612092732,-0.00811909928208866
ta16.pt,20,15,0,302,2,0.0,98.0,51.45695364238411,56.5,28.423764681454937,98.0,25.0,75.75,0.31799031765919183,-1.0,14.0,6.947019867549669,7.0,4.354776747754595,15.0,3.0,11.0,0.35982339955849896,29.20198631286621,30.144994735717773,320,5700,302,6020,0.06270489098149655,0.0,19.0,18.874172185430464,19.0,1.541069705724516,19.0,19.0,19.0,0.0066225165562914245,0.0,1.0,0.9933774834437086,1.0,0.0811089318802377,1.0,1.0,1.0,0.0066225165562914245,0.007040549162834701,2.0,20.0,2.119205298013245,2.0,1.4599607738442781,18.0,2.0,2.0,0.0558774834437088,0.022016611295681065,0.47342192691029905,0.03239862709291325,0.02839534883720931,0.03660736516294184,0.451405315614618,0.023611295681063127,0.03636877076411961,0.20196955274908324,1,0,932,14608,15540,0,51.79999923706055,28.205081939697266,932.0,1181.0,1036.0,51.8,51.8,51.8,300,0.37657811880696623,0.37657811880696623,0.003398933691546139,-2.3025224472395357e-05,-7.948626998674173e-05,-3.2842844174522415e-05,6.342624832146997e-05,0.0026578420692918857,-8.399539218228448e-05,9.651333812115698e-06,-0.001229368386571188,-0.00242514264468918,0.0003004499584616832,0.00021317280846290098,-0.00011576307783561151,-0.000637832305320307,0.00015068353418499486,-0.0002552361954865695,-0.00027376162712730194,-0.001380504894219671,-0.0027082866845052514,-0.0007301443104234266,-0.009820231082287814,-0.013421709187832486,-0.007434929154233484,-0.01360932305642347,-0.00033682119372744625,0.004268962937035702,0.007748263196086449,0.003312770507546706,-0.00040018102124002254,0.0028865433520011284,0.003740515773446282,0.004337922464355327,-0.008821799146571978,-1.4368783797864728e-07,-0.007718432353489457,-1.0416251022723673e-07,-0.006698019398975551,-1.3814460509396954e-08,8.00071988391748e-11,-2.537026980797739e-08,-0.00937678864707434,-0.006373213373797476,0.004136175767207583,-0.0001948572930484383,-0.0005001553049215164,0.0034949067088772988,-3.93887400716969e-10,-0.00024117116525152867,0.004104160606996349,0.001880228264390749,0.01052249242019336,0.0049445863666814525,-0.005090707805136258,0.00996955557533578,0.0028783364826756256,0.0014755058764064728,-8.888686354146094e-05,0.00021736089912907124,-0.011793090772516503,0.0006105504958485104,0.0008427807282096973,-0.00039366882295615256,0.002980743695356787,0.011076112626137238,-0.008235199029189887
ta17.pt,20,15,0,302,2,0.0,99.0,51.47019867549669,55.0,28.420985611680255,99.0,29.0,73.0,0.3181453715664655,-1.0,14.0,6.947019867549669,7.0,4.354776747754595,15.0,3.0,11.0,0.35982339955849896,29.208608627319336,30.148574829101562,320,5700,302,6020,0.06270489098149655,0.0,19.0,18.874172185430464,19.0,1.541069705724516,19.0,19.0,19.0,0.0066225165562914245,0.0,1.0,0.9933774834437086,1.0,0.0811089318802377,1.0,1.0,1.0,0.0066225165562914245,0.007040549162834701,2.0,20.0,2.119205298013245,2.0,1.4599607738442781,18.0,2.0,2.0,0.0558774834437088,0.022016611295681065,0.47342192691029905,0.03239862709291325,0.02839534883720931,0.03660736516294184,0.451405315614618,0.023611295681063127,0.03636877076411961,0.20196955274908324,1,0,979,14565,15544,0,51.813331604003906,28.20210075378418,979.0,1257.0,1036.2666666666667,51.81333333333333,51.81333333333333,51.81333333333333,300,0.37655672472419577,0.37655672472419577,0.003367335152890104,8.350082243446428e-05,8.87515092608714e-05,0.00014572537275838073,-3.1319793088013715e-05,0.002740421640062418,8.703930402221348e-05,6.376264802330136e-05,-0.0005782970341829727,-0.002370882851660931,0.00032002376823398994,0.00023460752012497349,-0.000182905520027646,-0.0005256171452873295,0.00018246651298629705,-0.00014613607471459134,-0.00024170790186069002,-0.0013646280920470287,-0.0027785744769006273,-0.000763458066903527,-0.009869917074337077,-0.013333689762881457,-0.007386043526626581,-0.013672644104285264,-0.0003530246521064588,0.0042399610551540744,0.007665622393271171,0.0033011475759181018,-0.00040960877517469955,0.0028873335492605547,0.0037090124960655934,0.004262984748840233,-0.008800428021397253,-1.338494007553621e-07,-0.00760675782152334,-6.714368300373967e-08,-0.006594930468281742,-5.013518961065623e-09,-3.838166093860678e-10,-2.5920300542305906e-08,-0.009263887192919752,-0.006353067408276424,0.0041401942000693,-0.0001668552543366096,-0.0005616438069271058,0.003498403493600478,-3.4532657214223484e-10,-0.00028499450760350833,0.00402819434455764,0.0018075511875553266,0.010481337859233006,0.00499919081554867,-0.005076180207651783,0.009948459605568529,0.0029341125482297845,0.0014801202837742998,-9.429381867729295e-05,-3.8578574487699635e-05,-0.01171534923365787,0.0006285510848994975,0.0006372359004964566,-0.00024157208155850326,0.0019141764715213281,0.010966835204533548,-0.008360454736404743
