instance_id,n_jobs,n_machines,node_x_cols,node_x_col0_min,node_x_col0_max,node_x_col0_mean,node_x_col0_median,node_x_col0_std,node_x_col0_range,node_x_col0_q1,node_x_col0_q3,node_x_col0_gini,node_x_col1_min,node_x_col1_max,node_x_col1_mean,node_x_col1_median,node_x_col1_std,node_x_col1_range,node_x_col1_q1,node_x_col1_q3,node_x_col1_gini,node_x_overall_mean,node_x_overall_std,num_conjunctive_edges,num_disjunctive_edges,num_nodes_total,num_edges_total,disj_graph_density,deg_d_min,deg_d_max,deg_d_mean,deg_d_median,deg_d_std,deg_d_range,deg_d_q1,deg_d_q3,deg_d_gini,clustering_min,clustering_max,clustering_mean,clustering_median,clustering_std,clustering_range,clustering_q1,clustering_q3,clustering_gini,conj_graph_density,deg_c_min,deg_c_max,deg_c_mean,deg_c_median,deg_c_std,deg_c_range,deg_c_q1,deg_c_q3,deg_c_gini,betweenness_min,betweenness_max,betweenness_mean,betweenness_median,betweenness_std,betweenness_range,betweenness_q1,betweenness_q3,betweenness_gini,speed,rddd,makespan_min,makespan_range,operation_cost_mean,operation_cost_std,makespan_lb_job_sum,makespan_lb_machine_sum,makespan_lb_meanload,num_op_nodes,size_jobs_log,size_machs_log,size_ops_log,status,quality_tag,is_optimal,timelimit_hit,objective,objective_bound,gap_abs,gap_rel,makespan,energy,mk_plus_en_eq_objective,n_jobs_inferred,n_machines_inferred,start_time_len,start_time_flat_len,start_time_min,start_time_max,start_time_mean,start_time_std,start_time_gini,start_time_num_zero,start_time_zero_ratio,speeds_len,speeds_flat_len,speeds_unique,speeds_mean,speeds_all_one,solveTime,flatTime,totalTime,maxTime,method,nSolutions,failures,propagations,paths,flatBoolVars,flatIntVars,flatBoolConstraints,flatIntConstraints,evaluatedHalfReifiedConstraints,boolVariables_runtime,parsed_makespan,parsed_energy,parsed_objective,parsed_obj_matches_objective,checker_len,objective_from_stats,complexity_supervised_0_1
27-28-0.pt,27.0,28.0,2.0,0.0,99.0,53.62532981530343,51.0,26.377050712897127,99.0,32.0,75.0,0.2837029566926088,-1.0,27.0,13.461741424802112,13.0,8.101303724302818,28.0,6.0,20.0,0.34696569920844333,33.54353713989258,27.99943733215332,783.0,19656.0,758.0,20439.0,0.03425548007514735,0.0,26.0,25.931398416886545,26.0,1.3337672149757602,26.0,26.0,26.0,0.0026385224274405594,0.0,1.0,0.9973614775725593,1.0,0.05129873903752924,1.0,1.0,1.0,0.0026385224274405594,0.0027291453906023986,2.0,27.0,2.0659630606860158,2.0,1.2824684759382308,25.0,2.0,2.0,0.031844236193249165,0.017312969732364028,0.48084544253632766,0.02419994575531464,0.02220557700277843,0.02403091181852088,0.46353247280396365,0.018361385576024257,0.026923448299249465,0.16650304980718844,1.0,0.0,1774.0,38874.0,54.269893646240234,26.26346206665039,1774.0,1738.0,1451.7142857142858,756.0,3.332204510175204,3.367295829986474,6.6293632534374485,SATISFIED,feasible,False,False,49553.0,49033.0,520.0,0.0104938147034488,2497.0,47056.0,True,28.0,28.0,28,784,0.0,2478.0,1212.72193877551,698.3023322113075,0.3322970714558102,18,0.0229591836734693,28,784,1,1.0,True,166219.0,830.663,167579.0,168176.0,minimize,520.0,0.0,2499813.0,0.0,21168.0,1570.0,10584.0,32538.0,21168.0,10584.0,2497.0,47056.0,49553.0,True,0,49553.0,0.5131944034766474
27-29-0.pt,27.0,29.0,2.0,0.0,99.0,53.52611464968153,51.0,26.370068794300764,99.0,32.0,75.0,0.28411590664965236,-1.0,28.0,13.961783439490446,14.0,8.39008009217442,29.0,7.0,21.0,0.3464968152866241,33.74394989013672,27.8248291015625,810.0,20358.0,785.0,21168.0,0.03307877291043806,0.0,26.0,25.93375796178344,26.0,1.3106887448984557,26.0,26.0,26.0,0.002547770700636942,0.0,1.0,0.9974522292993631,1.0,0.050411105573017534,1.0,1.0,1.0,0.002547770700636942,0.0026322630963213313,2.0,27.0,2.0636942675159236,2.0,1.260277639325438,25.0,2.0,2.0,0.030785562632696495,0.017332724206469873,0.48086734693877553,0.02420069230806264,0.021323784232012657,0.023633185556560805,0.46353462273230567,0.018635927480116495,0.02718819896342246,0.16485536729474703,1.0,0.0,1764.0,40254.0,54.16752624511719,26.264381408691406,1764.0,1640.0,1448.896551724138,783.0,3.332204510175204,3.4011973816621555,6.664409020350408,SATISFIED,feasible,False,False,51171.0,50763.0,408.0,0.0079732661077563,2383.0,48788.0,True,28.0,29.0,28,812,0.0,2369.0,1165.737684729064,687.2470937662857,0.3403494990102731,18,0.022167487684729,28,812,1,1.0,True,164526.0,909.123,166002.0,171172.0,minimize,526.0,18180.0,156961556.0,0.0,21924.0,1626.0,10962.0,34106.0,21924.0,32625.0,2383.0,48788.0,51171.0,True,0,51171.0,0.6199871176468226
27-3-0.pt,27.0,3.0,2.0,0.0,98.0,51.2289156626506,51.0,27.209284959014248,98.0,25.5,71.5,0.30568180530211153,-1.0,2.0,0.9518072289156626,1.0,0.8629399797334931,3.0,0.0,2.0,0.45783132530120496,26.090360641479492,31.66214942932129,108.0,2106.0,83.0,2214.0,0.30943285336467824,0.0,26.0,25.373493975903614,26.0,3.987059922834991,26.0,26.0,26.0,0.024096385542168752,0.0,1.0,0.9759036144578314,1.0,0.15334845857057658,1.0,1.0,1.0,0.024096385542168752,0.031736702909197764,2.0,27.0,2.602409638554217,2.0,3.833711464264414,25.0,2.0,2.0,0.22590361445783147,0.00874346192021591,0.475609756097561,0.024890891479195917,0.016271314976524252,0.07091034549847003,0.4668662941773451,0.00874346192021591,0.016271314976524252,0.5003397938057432,1.0,0.0,266.0,3986.0,53.01247787475586,26.254030227661133,266.0,1505.0,1417.3333333333333,81.0,3.332204510175204,1.3862943611198906,4.406719247264253,SATISFIED,feasible,False,False,6709.0,5425.0,1284.0,0.1913847071098524,1609.0,5100.0,True,28.0,3.0,28,84,0.0,1552.0,744.2619047619048,472.9837689515466,0.3664091408341066,3,0.0357142857142857,28,84,1,1.0,True,255.844,102.368,423.0,93276.0,minimize,78.0,224.0,258906.0,0.0,2268.0,170.0,1134.0,2438.0,2268.0,1876.0,1609.0,5100.0,6709.0,True,0,6709.0,0.4267730311110762
27-30-0.pt,27.0,30.0,2.0,0.0,99.0,53.443349753694584,51.0,26.401559750364306,99.0,31.0,75.0,0.2849182031714348,-1.0,29.0,14.461822660098521,14.0,8.678849815288533,30.0,7.0,22.0,0.34605911330049266,33.95258712768555,27.678009033203125,837.0,21060.0,812.0,21897.0,0.03198022267710605,0.0,26.0,25.935960591133004,26.0,1.2887682431895338,26.0,26.0,26.0,0.0024630541871921707,0.0,1.0,0.9975369458128078,1.0,0.04956800935344362,1.0,1.0,1.0,0.0024630541871921707,0.0025420176999750963,2.0,27.0,2.061576354679803,2.0,1.23920023383609,25.0,2.0,2.0,0.029795010328936833,0.017390622876914757,0.48088779284833544,0.024201416798891182,0.0216530028071944,0.023255761167097506,0.46349716997142065,0.018303990004831825,0.027437661284002487,0.16331478520525855,1.0,0.0,1937.0,41459.0,54.07695770263672,26.30061912536621,1937.0,1749.0,1446.5333333333333,810.0,3.332204510175204,3.4339872044851463,6.698268054115413,SATISFIED,feasible,False,False,52875.0,52471.0,404.0,0.0076406619385342,2470.0,50405.0,True,28.0,30.0,28,840,0.0,2452.0,1218.6559523809524,697.5909170736219,0.3304207380896327,15,0.0178571428571428,28,840,1,1.0,True,95300.1,881.187,96749.0,174168.0,minimize,531.0,50.0,3260027.0,0.0,22680.0,1682.0,11340.0,35702.0,22680.0,11340.0,2470.0,50405.0,52875.0,True,0,52875.0,0.47956800604589866
27-31-0.pt,27.0,31.0,2.0,0.0,99.0,53.55303933253874,51.0,26.41141872437393,99.0,31.0,75.0,0.28444892153400936,-1.0,30.0,14.961859356376639,15.0,8.967613527085174,31.0,7.0,23.0,0.3456495828367103,34.257450103759766,27.591854095458984,864.0,21762.0,839.0,22626.0,0.030952292904668305,0.0,26.0,25.93802145411204,26.0,1.2679120052024992,26.0,26.0,26.0,0.0023837902264600697,0.0,1.0,0.9976162097735399,1.0,0.04876584635394227,1.0,1.0,1.0,0.0023837902264600697,0.0024577503050853245,2.0,27.0,2.059594755661502,2.0,1.219146158848557,25.0,2.0,2.0,0.02886620977353971,0.01740799775604154,0.4809069212410501,0.024202118777147005,0.02197026269246923,0.02289698690635744,0.4634989234850086,0.018548563990148464,0.02767309386300384,0.1618728881476208,1.0,0.0,1899.0,43032.0,54.182552337646484,26.31249237060547,1899.0,1770.0,1449.3870967741937,837.0,3.332204510175204,3.4657359027997265,6.731018100482083,SATISFIED,feasible,False,False,54551.0,54026.0,525.0,0.0096240215578082,2603.0,51948.0,True,28.0,31.0,28,868,0.0,2582.0,1235.5794930875577,729.4543676998754,0.3406617788718906,14,0.0161290322580645,28,868,1,1.0,True,99317.2,934.056,100847.0,177164.0,minimize,796.0,50.0,3353599.0,0.0,23436.0,1738.0,11718.0,37326.0,23436.0,11718.0,2603.0,51948.0,54551.0,True,0,54551.0,0.5449845569814763
27-32-0.pt,27.0,32.0,2.0,0.0,99.0,53.71939953810624,51.5,26.241875771012385,99.0,32.0,75.0,0.2817741353292831,-1.0,31.0,15.46189376443418,15.0,9.256371782969662,32.0,7.0,23.0,0.3452655889145497,34.59064483642578,27.442073822021484,891.0,22464.0,866.0,23355.0,0.029988385908235327,0.0,26.0,25.939953810623557,26.0,1.2480366096108306,26.0,26.0,26.0,0.002309468822170979,0.0,1.0,0.9976905311778291,1.0,0.04800140806195503,1.0,1.0,1.0,0.002309468822170979,0.0023788863821436676,2.0,27.0,2.0577367205542725,2.0,1.2000352015488758,25.0,2.0,2.0,0.02799356148085952,0.017458887382351306,0.48092485549132946,0.024202798160533546,0.022275843066359016,0.022555392891709592,0.46346596810897817,0.018796930627909002,0.02789562469770134,0.16051900979802203,1.0,0.0,2001.0,44520.0,54.346343994140625,26.145404815673828,2001.0,1739.0,1453.78125,864.0,3.332204510175204,3.4965075614664802,6.762729506931879,SATISFIED,feasible,False,False,56175.0,55820.0,355.0,0.0063195371606586,2531.0,53644.0,True,28.0,32.0,28,896,0.0,2512.0,1237.322544642857,720.7316221647054,0.3362665466822507,16,0.0178571428571428,28,896,1,1.0,True,158634.0,1003.43,160259.0,180160.0,minimize,677.0,50.0,3990557.0,0.0,24192.0,1794.0,12096.0,38978.0,24192.0,12096.0,2531.0,53644.0,56175.0,True,0,56175.0,0.5210711368024751
27-33-0.pt,27.0,33.0,2.0,0.0,99.0,53.75699888017917,52.0,26.280174226946347,99.0,32.0,75.0,0.2819847643250115,-1.0,32.0,15.961926091825308,16.0,9.545125071970213,33.0,8.0,24.0,0.3449048152295633,34.85946273803711,27.349504470825195,918.0,23166.0,893.0,24084.0,0.029082701027925217,0.0,26.0,25.941769316909294,26.0,1.229067511532679,26.0,26.0,26.0,0.002239641657334923,0.0,1.0,0.9977603583426652,1.0,0.0472718273666415,1.0,1.0,1.0,0.002239641657334923,0.0023049226921898775,2.0,27.0,2.0559910414333706,2.0,1.1817956841660375,25.0,2.0,2.0,0.027172123048547547,0.017474287058520017,0.4809417040358744,0.02420345513360945,0.021500599007104014,0.02222966615777685,0.4634674169773544,0.01848086504566602,0.02653348894283401,0.15924664284834877,1.0,0.0,2052.0,45953.0,54.37963104248047,26.18781089782715,2052.0,1682.0,1454.6969696969697,891.0,3.332204510175204,3.5263605246161616,6.79346613258001,SATISFIED,feasible,False,False,58133.0,57640.0,493.0,0.0084805532141812,2711.0,55422.0,True,28.0,33.0,28,924,0.0,2698.0,1313.4069264069265,784.4197892961847,0.3447981954180104,18,0.0194805194805194,28,924,1,1.0,True,179938.0,986.918,181564.0,183156.0,minimize,558.0,0.0,3855631.0,0.0,24948.0,1850.0,12474.0,40658.0,24948.0,12474.0,2711.0,55422.0,58133.0,True,0,58133.0,0.5346239351791421
27-34-0.pt,27.0,34.0,2.0,0.0,99.0,53.675,51.0,26.310144865167256,99.0,31.75,75.0,0.2827370895160346,-1.0,33.0,16.46195652173913,16.0,9.833873826366304,34.0,8.0,25.0,0.3445652173913043,35.068477630615234,27.215198516845703,945.0,23868.0,920.0,24813.0,0.02823011780290486,0.0,26.0,25.943478260869565,26.0,1.2109378639703092,26.0,26.0,26.0,0.0021739130434783593,0.0,1.0,0.9978260869565218,1.0,0.04657453322962727,1.0,1.0,1.0,0.0021739130434783593,0.0022354165681033257,2.0,27.0,2.0543478260869565,2.0,1.164363330740682,25.0,2.0,2.0,0.026397515527950333,0.017519367307547603,0.4809575625680087,0.02420409007199943,0.021786580177461618,0.021918629769298686,0.4634381952604611,0.01870470421585705,0.026764995192361304,0.15804748748641617,1.0,0.0,2088.0,47293.0,54.2971305847168,26.2189998626709,2088.0,1704.0,1452.3823529411766,918.0,3.332204510175204,3.5553480614894135,6.823286122355687,SATISFIED,feasible,False,False,59707.0,59232.0,475.0,0.0079555161036394,2709.0,56998.0,True,28.0,34.0,28,952,0.0,2694.0,1320.688025210084,761.9687171997667,0.3330242728645707,20,0.0210084033613445,28,952,1,1.0,True,142562.0,1015.49,144238.0,186152.0,minimize,648.0,43.0,3633516.0,0.0,25704.0,1906.0,12852.0,42366.0,25704.0,12852.0,2709.0,56998.0,59707.0,True,0,59707.0,0.5541943363737526
27-35-0.pt,27.0,35.0,2.0,0.0,99.0,53.672650475184795,51.0,26.22722820085236,99.0,32.0,75.0,0.28183029267640447,-1.0,34.0,16.961985216473074,17.0,10.122618429688313,35.0,8.0,26.0,0.34424498416050686,35.317317962646484,27.05708122253418,972.0,24570.0,947.0,25542.0,0.027426099109014557,0.0,26.0,25.94508975712777,26.0,1.193587525029331,26.0,26.0,26.0,0.002111932418162654,0.0,1.0,0.9978880675818373,1.0,0.04590721250112809,1.0,1.0,1.0,0.002111932418162654,0.0021699770723615916,2.0,27.0,2.0527983104540657,2.0,1.1476803125282027,25.0,2.0,2.0,0.025665845359615247,0.017533109695039066,0.4809725158562368,0.024204703485664173,0.022063463062601735,0.021621225233527316,0.4634394061611977,0.018427994310853915,0.0269853284495834,0.1569164333491313,1.0,0.0,2137.0,48691.0,54.28791427612305,26.139663696289062,2137.0,1729.0,1452.2285714285715,945.0,3.332204510175204,3.58351893845611,6.852242569051878,SATISFIED,feasible,False,False,61491.0,61021.0,470.0,0.0076433949683693,2756.0,58735.0,True,28.0,35.0,28,980,0.0,2729.0,1353.876530612245,773.3380877860707,0.329682395335676,19,0.0193877551020408,28,980,1,1.0,True,100008.0,1066.89,101757.0,189148.0,minimize,646.0,6171.0,67644672.0,0.0,26460.0,1962.0,13230.0,44102.0,26460.0,23939.0,2756.0,58735.0,61491.0,True,0,61491.0,0.5272861858503082
27-36-0.pt,27.0,36.0,2.0,0.0,99.0,53.74435318275154,52.0,26.283155338754394,99.0,31.25,75.75,0.2821059350867017,-1.0,35.0,17.462012320328544,17.0,10.41135922340106,36.0,8.0,26.0,0.34394250513347013,35.60318374633789,26.994487762451172,999.0,25272.0,974.0,26271.0,0.026666610390185943,0.0,26.0,25.946611909650922,26.0,1.1769622172715886,26.0,26.0,26.0,0.002053388090349051,0.0,1.0,0.997946611909651,1.0,0.045267777587368795,1.0,1.0,1.0,0.002053388090349051,0.0021082576590531624,2.0,27.0,2.051334702258727,2.0,1.1316944396842197,25.0,2.0,2.0,0.024973638936677922,0.017573321315512744,0.4809866392600205,0.024205295976380135,0.022331419598790883,0.021336497613455945,0.46341331794450774,0.018630676489574553,0.027195253399475205,0.1558469258131614,1.0,0.0,2227.0,50120.0,54.35647201538086,26.195600509643555,2227.0,1784.0,1454.0833333333333,972.0,3.332204510175204,3.6109179126442243,6.880384082186005,SATISFIED,feasible,False,False,63175.0,62773.0,402.0,0.006363276612584,2787.0,60388.0,True,28.0,36.0,28,1008,0.0,2777.0,1370.5416666666667,802.8741254761713,0.3381740852213293,18,0.0178571428571428,28,1008,1,1.0,True,175255.0,1104.89,177057.0,192144.0,minimize,651.0,37.0,3580907.0,0.0,27216.0,2018.0,13608.0,45866.0,27216.0,13608.0,2787.0,60388.0,63175.0,True,0,63175.0,0.5410293502556442
27-37-0.pt,27.0,37.0,2.0,0.0,99.0,53.7992007992008,52.0,26.314789970460527,99.0,31.0,76.0,0.28215566581117235,-1.0,36.0,17.96203796203796,18.0,10.700096512517085,37.0,9.0,27.0,0.34365634365634357,35.880619049072266,26.917572021484375,1026.0,25974.0,1001.0,27000.0,0.02594805194805195,0.0,26.0,25.948051948051948,26.0,1.1610128123962085,26.0,26.0,26.0,0.0019980019980019303,0.0,1.0,0.998001998001998,1.0,0.0446543389383157,1.0,1.0,1.0,0.0019980019980019303,0.0020499500499500498,2.0,27.0,2.04995004995005,2.0,1.1163584734578924,25.0,2.0,2.0,0.02431778747568214,0.01758565973380788,0.481,0.024205868205868203,0.021639713787861933,0.021063582865109048,0.4634143402661921,0.01883691098505913,0.027395469543617688,0.15483489609613854,1.0,0.0,2270.0,51583.0,54.409664154052734,26.230979919433594,2270.0,1750.0,1455.4864864864865,999.0,3.332204510175204,3.6375861597263857,6.907755278982137,SATISFIED,feasible,False,False,64960.0,64602.0,358.0,0.0055110837438423,2794.0,62166.0,True,28.0,37.0,28,1036,0.0,2765.0,1362.3339768339767,802.1190386507717,0.33990231300059,19,0.0183397683397683,28,1036,1,1.0,True,165448.0,1137.4299999999998,167316.0,195140.0,minimize,750.0,0.0,3787304.0,0.0,27972.0,2074.0,13986.0,47658.0,27972.0,13986.0,2794.0,62166.0,64960.0,True,0,64960.0,0.576153001293583
27-38-0.pt,27.0,38.0,2.0,0.0,99.0,53.63035019455253,52.0,26.30924910736369,99.0,31.0,75.0,0.2829768866005633,-1.0,37.0,18.46206225680934,18.0,10.988830570334455,38.0,9.0,28.0,0.3433852140077822,36.046207427978516,26.751964569091797,1053.0,26676.0,1028.0,27729.0,0.025267201891346108,0.0,26.0,25.94941634241245,26.0,1.1456947197492575,26.0,26.0,26.0,0.0019455252918287869,0.0,1.0,0.9980544747081712,1.0,0.04406518152881761,1.0,1.0,1.0,0.0019455252918287869,0.0019947790966852188,2.0,27.0,2.0486381322957197,2.0,1.1016295382204397,25.0,2.0,2.0,0.023695500349196763,0.017621750811969678,0.4810126582278481,0.02420642087193828,0.021892407980694802,0.020801697016658422,0.4633909074158784,0.018570785738353038,0.027586617538994964,0.1538750992916751,1.0,0.0,2360.0,52772.0,54.23780822753906,26.22748374938965,2360.0,1789.0,1450.842105263158,1026.0,3.332204510175204,3.6635616461296463,6.934397209928558,SATISFIED,feasible,False,False,66714.0,66268.0,446.0,0.0066852534700362,2927.0,63787.0,True,28.0,38.0,28,1064,0.0,2916.0,1419.81015037594,834.523665207708,0.3393077703088192,21,0.0197368421052631,28,1064,1,1.0,True,140533.0,1196.41,142475.0,198136.0,minimize,806.0,0.0,3770050.0,0.0,28728.0,2130.0,14364.0,49478.0,28728.0,14364.0,2927.0,63787.0,66714.0,True,0,66714.0,0.5439410887256563
27-39-0.pt,27.0,39.0,2.0,0.0,99.0,53.58388625592417,52.0,26.394820798630203,99.0,31.0,75.0,0.28414674295636644,-1.0,38.0,18.96208530805687,19.0,11.277561642454348,39.0,9.0,29.0,0.34312796208530827,36.272987365722656,26.675872802734375,1080.0,27378.0,1055.0,28458.0,0.024621167837261797,0.0,26.0,25.950710900473933,26.0,1.1309673613087317,26.0,26.0,26.0,0.0018957345971564177,0.0,1.0,0.9981042654028436,1.0,0.04349874466572044,1.0,1.0,1.0,0.0018957345971564177,0.0019424984486991555,2.0,27.0,2.0473933649289098,2.0,1.0874686166430114,25.0,2.0,2.0,0.023104265402843716,0.017632889561111267,0.48102466793168885,0.024206954690690764,0.022137954154727413,0.020550126880967988,0.4633917783705776,0.018759155709515304,0.02776928489674759,0.1529642559549802,1.0,0.0,2378.0,54153.0,54.189048767089844,26.313350677490234,2378.0,1785.0,1449.5128205128206,1053.0,3.332204510175204,3.6888794541139363,6.960347729101308,SATISFIED,feasible,False,False,68499.0,68027.0,472.0,0.0068906115417743,3037.0,65462.0,True,28.0,39.0,28,1092,0.0,3022.0,1469.9084249084249,854.3814606244047,0.3354918238619973,16,0.0146520146520146,28,1092,1,1.0,True,137702.0,1250.49,139733.0,201132.0,minimize,668.0,0.0,3735292.0,0.0,29484.0,2186.0,14742.0,51326.0,29484.0,14742.0,3037.0,65462.0,68499.0,True,0,68499.0,0.5641991608425275
27-4-0.pt,27.0,4.0,2.0,0.0,98.0,51.836363636363636,51.0,26.909453314512923,98.0,28.0,71.75,0.2989541149835784,-1.0,3.0,1.4545454545454546,1.0,1.157083823759805,4.0,0.0,2.0,0.42727272727272725,26.64545440673828,31.580224990844727,135.0,2808.0,110.0,2943.0,0.2341951626355296,0.0,26.0,25.527272727272727,26.0,3.4738218170379622,26.0,26.0,26.0,0.0181818181818183,0.0,1.0,0.9818181818181818,1.0,0.133608531424537,1.0,1.0,1.0,0.0181818181818183,0.022518765638031693,2.0,27.0,2.4545454545454546,2.0,3.3402132856134243,25.0,2.0,2.0,0.18181818181818188,0.011898918966537044,0.47706422018348627,0.02452661168257498,0.02039365223191251,0.06172620873897517,0.4651653012169492,0.011898918966537044,0.02039365223191251,0.41893748568811584,1.0,0.0,310.0,5392.0,53.309593200683594,26.163372039794922,310.0,1527.0,1425.5,108.0,3.332204510175204,1.6094379124341003,4.6913478822291435,SATISFIED,feasible,False,False,8301.0,7133.0,1168.0,0.1407059390434887,1540.0,6761.0,True,28.0,4.0,28,112,0.0,1473.0,728.0892857142857,437.8426526237852,0.3469603922063271,4,0.0357142857142857,28,112,1,1.0,True,700.332,126.817,909.0,96272.0,minimize,159.0,1369.0,911013.0,0.0,3024.0,226.0,1512.0,3306.0,3024.0,3121.0,1540.0,6761.0,8301.0,True,0,8301.0,0.44471174501527583
27-40-0.pt,27.0,40.0,2.0,0.0,99.0,53.62107208872458,52.0,26.426241641206975,99.0,31.0,76.0,0.28428917050346225,-1.0,39.0,19.462107208872457,19.0,11.566289950202968,40.0,9.0,29.0,0.34288354898336415,36.541587829589844,26.603973388671875,1107.0,28080.0,1082.0,29187.0,0.024007345837444276,0.0,26.0,25.951940850277264,26.0,1.116793719054264,26.0,26.0,26.0,0.001848428835489857,0.0,1.0,0.9981515711645101,1.0,0.04295360457901016,1.0,1.0,1.0,0.001848428835489857,0.0018928868833369527,2.0,27.0,2.0462107208872458,2.0,1.0738401144752543,25.0,2.0,2.0,0.02254181506694919,0.017665462426828787,0.4810360777058279,0.0242074703833088,0.02237646390008743,0.02030822205125021,0.46337061527899914,0.01895028101044478,0.027944011095756734,0.15209811953895302,1.0,0.0,2486.0,55532.0,54.22468185424805,26.34723663330078,2486.0,1737.0,1450.45,1080.0,3.332204510175204,3.713572066704308,6.985641817639208,SATISFIED,feasible,False,False,70168.0,69755.0,413.0,0.0058858739026336,2992.0,67176.0,True,28.0,40.0,28,1120,0.0,2973.0,1479.1991071428572,844.8737345429975,0.329655748172295,19,0.0169642857142857,28,1120,1,1.0,True,168430.0,1285.13,170513.0,204128.0,minimize,663.0,0.0,3934677.0,0.0,30240.0,2242.0,15120.0,53202.0,30240.0,15213.0,2992.0,67176.0,70168.0,True,0,70168.0,0.532864758376783
27-41-0.pt,27.0,41.0,2.0,0.0,99.0,53.67628494138864,52.0,26.47095123067493,99.0,31.0,76.0,0.28447976937759845,-1.0,40.0,19.962128043282235,20.0,11.855015693558387,41.0,10.0,30.0,0.34265103697024335,36.81920623779297,26.547832489013672,1134.0,28782.0,1109.0,29916.0,0.02342338529849313,0.0,26.0,25.953110910730388,26.0,1.1031399432154494,26.0,26.0,26.0,0.0018034265103696878,0.0,1.0,0.9981965734896303,1.0,0.042428459354440375,1.0,1.0,1.0,0.0018034265103696878,0.0018457451829957062,2.0,27.0,2.0450856627592424,2.0,1.0607114838610094,25.0,2.0,2.0,0.022006097299154037,0.017675568073593113,0.48104693140794225,0.024207968666338488,0.021752022797225788,0.020075387975505458,0.46337136333434914,0.018694681754501282,0.02684759120176663,0.1512740175452767,1.0,0.0,2423.0,57104.0,54.279483795166016,26.39320945739746,2423.0,1676.0,1451.878048780488,1107.0,3.332204510175204,3.7376696182833684,7.010311867307229,SATISFIED,feasible,False,False,71894.0,71395.0,499.0,0.0069407739171558,3134.0,68760.0,True,28.0,41.0,28,1148,0.0,3123.0,1515.8754355400697,893.21070103023,0.3401427801072822,14,0.0121951219512195,28,1148,1,1.0,True,174137.0,1313.7700000000002,176269.0,207123.0,minimize,661.0,0.0,3909004.0,0.0,30996.0,2298.0,15498.0,55106.0,30996.0,15498.0,3134.0,68760.0,71894.0,True,0,71894.0,0.5347578831363671
27-42-0.pt,27.0,42.0,2.0,0.0,99.0,53.73327464788732,52.0,26.480397051575256,99.0,31.0,76.0,0.28429628861783285,-1.0,41.0,20.462147887323944,20.0,12.143739053663886,42.0,10.0,31.0,0.34242957746478875,37.09770965576172,26.477970123291016,1161.0,29484.0,1136.0,30645.0,0.0228671589005398,0.0,26.0,25.954225352112676,26.0,1.0899750119526659,26.0,26.0,26.0,0.0017605633802817433,0.0,1.0,0.9982394366197183,1.0,0.04192211584433331,1.0,1.0,1.0,0.0017605633802817433,0.0018008934665260283,2.0,27.0,2.0440140845070425,2.0,1.0480528961083326,25.0,2.0,2.0,0.02149525057320667,0.017705113142106668,0.48105726872246696,0.024208450244623227,0.021978318590055144,0.019851079942057617,0.4633521555803603,0.01887053280972898,0.027028470483085154,0.15048847516838593,1.0,0.0,2469.0,58572.0,54.332603454589844,26.403474807739258,2469.0,1777.0,1453.357142857143,1134.0,3.332204510175204,3.7612001156935624,7.034387929915503,SATISFIED,feasible,False,False,73642.0,73079.0,563.0,0.0076450938323239,3239.0,70403.0,True,28.0,42.0,28,1176,0.0,3208.0,1573.061224489796,897.9026277412395,0.3294091114217699,19,0.016156462585034,28,1176,1,1.0,True,200338.0,1385.75,202568.0,210120.0,minimize,782.0,50.0,4461329.0,0.0,31752.0,2354.0,15876.0,57038.0,31752.0,15876.0,3239.0,70403.0,73642.0,True,0,73642.0,0.5603542328572625
27-43-0.pt,27.0,43.0,2.0,0.0,99.0,53.88134135855546,52.0,26.48027908953972,99.0,32.0,76.0,0.28350781067246533,-1.0,42.0,20.962166809974203,21.0,12.432460194994368,43.0,10.0,32.0,0.3422184006878761,37.4217529296875,26.434894561767578,1188.0,30186.0,1163.0,31374.0,0.022336736702367757,0.0,26.0,25.95528804815133,26.0,1.0772704346760988,26.0,26.0,26.0,0.0017196904557179593,0.0,1.0,0.998280309544282,1.0,0.04143347825677302,1.0,1.0,1.0,0.0017196904557179593,0.0017581688996496981,2.0,27.0,2.0429922613929494,2.0,1.0358369564193257,25.0,2.0,2.0,0.021007582271554748,0.017714322831432094,0.4810671256454389,0.02420891580625961,0.0221988537939681,0.019634797837869103,0.4633528028140068,0.01864087881542714,0.02720225610754133,0.14973929276409792,1.0,0.0,2658.0,60006.0,54.477867126464844,26.402751922607422,2658.0,1815.0,1457.3023255813953,1161.0,3.332204510175204,3.784189633918261,7.057897937411856,SATISFIED,feasible,False,False,75381.0,74948.0,433.0,0.0057441530359109,3236.0,72145.0,True,28.0,43.0,28,1204,0.0,3205.0,1571.6528239202655,922.081075989528,0.3386388725720923,22,0.0182724252491694,28,1204,1,1.0,True,191225.0,1444.79,193536.0,213116.0,minimize,798.0,0.0,3962842.0,0.0,32508.0,2410.0,16254.0,58998.0,32508.0,16435.0,3236.0,72145.0,75381.0,True,0,75381.0,0.6805892529205488
