file,n_jobs,n_machines,seed,num_nodes,node_x_cols,node_x_col0_min,node_x_col0_max,node_x_col0_mean,node_x_col0_median,node_x_col0_std,node_x_col0_range,node_x_col0_q1,node_x_col0_q3,node_x_col0_gini,node_x_col1_min,node_x_col1_max,node_x_col1_mean,node_x_col1_median,node_x_col1_std,node_x_col1_range,node_x_col1_q1,node_x_col1_q3,node_x_col1_gini,node_x_overall_mean,node_x_overall_std,num_conjunctive_edges,num_disjunctive_edges,num_nodes_total,num_edges_total,disj_graph_density,deg_d_min,deg_d_max,deg_d_mean,deg_d_median,deg_d_std,deg_d_range,deg_d_q1,deg_d_q3,deg_d_gini,clustering_d_min,clustering_d_max,clustering_d_mean,clustering_d_median,clustering_d_std,clustering_d_range,clustering_d_q1,clustering_d_q3,clustering_d_gini,conj_graph_density,deg_c_min,deg_c_max,deg_c_mean,deg_c_median,deg_c_std,deg_c_range,deg_c_q1,deg_c_q3,deg_c_gini,betweenness_c_min,betweenness_c_max,betweenness_c_mean,betweenness_c_median,betweenness_c_std,betweenness_c_range,betweenness_c_q1,betweenness_c_q3,betweenness_c_gini,graph_density,deg_min,deg_max,deg_mean,deg_median,deg_std,deg_range,deg_q1,deg_q3,deg_gini,clustering_min,clustering_max,clustering_mean,clustering_median,clustering_std,clustering_range,clustering_q1,clustering_q3,clustering_gini,betweenness_min,betweenness_max,betweenness_mean,betweenness_median,betweenness_std,betweenness_range,betweenness_q1,betweenness_q3,betweenness_gini,speed,rddd,makespan_min,makespan_range,energy_sum_min,energy_sum_range,operation_cost_mean,operation_cost_std,makespan_lb_job_sum,makespan_lb_machine_sum,makespan_lb_meanload,energy_min_mean,energy_avg_mean,energy_max_mean,num_op_nodes
ta05.pt,15,15,0,227,2,0.0,99.0,49.56828193832599,49.0,29.136598511480184,99.0,23.0,75.0,0.33914127454189247,-1.0,14.0,6.929515418502203,7.0,4.365903253500387,15.0,3.0,11.0,0.3612334801762114,28.248899459838867,29.808008193969727,240,3150,227,3390,0.06140111496627812,0.0,14.0,13.876651982378855,14.0,1.3083032955874447,14.0,14.0,14.0,0.008810572687224738,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.009356360375813808,2.0,15.0,2.1145374449339207,2.0,1.2148530601883412,13.0,2.0,2.0,0.05368942731277526,0.02946181579809898,0.05451589642740085,0.03900622746640445,0.03764274008521796,0.008479422675511274,0.02505408062930187,0.03150704686987873,0.04786889544411668,0.120713453437304,0.07075747534209192,15.0,16.0,15.991189427312776,16.0,0.0934502353991032,1.0,16.0,16.0,0.0005461098773071882,0.7583333333333333,0.7916666666666666,0.7600370370370368,0.7583333333333333,0.006250816133271052,0.033333333333333326,0.7583333333333333,0.7583333333333333,0.002100828961118628,0.0031484812860584402,0.013512342868059631,0.007202604815904423,0.006947767498830462,0.001993406958409697,0.01036386158200119,0.005726037320305233,0.008324854137608702,0.15430956070337776,1,0,940,10312,11252,0,50.008888244628906,28.886903762817383,940.0,902.0,750.1333333333333,50.00888888888889,50.00888888888889,50.00888888888889,225
ta06.pt,15,15,0,227,2,0.0,99.0,50.00440528634361,51.0,28.971123067338617,99.0,26.5,74.5,0.3341792549085507,-1.0,14.0,6.929515418502203,7.0,4.365903253500387,15.0,3.0,11.0,0.3612334801762114,28.466960906982422,29.8840274810791,240,3150,227,3390,0.06140111496627812,0.0,14.0,13.876651982378855,14.0,1.3083032955874447,14.0,14.0,14.0,0.008810572687224738,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.009356360375813808,2.0,15.0,2.1145374449339207,2.0,1.2148530601883412,13.0,2.0,2.0,0.05368942731277526,0.02946181579809898,0.05451589642740085,0.03900622746640445,0.03764274008521796,0.008479422675511274,0.02505408062930187,0.03150704686987873,0.04786889544411668,0.120713453437304,0.07075747534209192,15.0,16.0,15.991189427312776,16.0,0.0934502353991032,1.0,16.0,16.0,0.0005461098773071882,0.7583333333333333,0.775,0.7592962962962961,0.7583333333333333,0.0032865023039228354,0.01666666666666672,0.7583333333333333,0.7583333333333333,0.0011737096835386929,0.0034620307703262894,0.014020112264776502,0.007127888915718534,0.006672212190020899,0.002055746747766458,0.010558081494450214,0.005584182747363018,0.008456536063598356,0.1603949190513998,1,0,849,10502,11351,0,50.448890686035156,28.711721420288086,849.0,889.0,756.7333333333333,50.44888888888889,50.44888888888889,50.44888888888889,225
ta07.pt,15,15,0,227,2,0.0,99.0,50.8942731277533,51.0,29.399081659895856,99.0,25.0,78.0,0.33314153388463286,-1.0,14.0,6.929515418502203,7.0,4.365903253500387,15.0,3.0,11.0,0.3612334801762114,28.911893844604492,30.412307739257812,240,3150,227,3390,0.06140111496627812,0.0,14.0,13.876651982378855,14.0,1.3083032955874447,14.0,14.0,14.0,0.008810572687224738,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.009356360375813808,2.0,15.0,2.1145374449339207,2.0,1.2148530601883412,13.0,2.0,2.0,0.05368942731277526,0.02946181579809898,0.05451589642740085,0.03900622746640445,0.03764274008521796,0.008479422675511274,0.02505408062930187,0.03150704686987873,0.04786889544411668,0.120713453437304,0.07075747534209192,15.0,16.0,15.991189427312776,16.0,0.0934502353991032,1.0,16.0,16.0,0.0005461098773071882,0.7583333333333333,0.7833333333333333,0.7593703703703701,0.7583333333333333,0.004101925005618067,0.025000000000000022,0.7583333333333333,0.7583333333333333,0.001288917069047102,0.0030731444764417674,0.014759628303008485,0.007122456089430137,0.006573153926875948,0.002209626140355211,0.011686483826566717,0.005410389977908405,0.0085861739922691,0.170333191151959,1,0,935,10618,11553,0,51.3466682434082,29.13348388671875,935.0,920.0,770.2,51.346666666666664,51.346666666666664,51.346666666666664,225
ta08.pt,15,15,0,227,2,0.0,99.0,50.22907488986784,51.0,31.148082305380562,99.0,22.0,80.0,0.3571187371873086,-1.0,14.0,6.929515418502203,7.0,4.365903253500387,15.0,3.0,11.0,0.3612334801762114,28.579294204711914,31.03780174255371,240,3150,227,3390,0.06140111496627812,0.0,14.0,13.876651982378855,14.0,1.3083032955874447,14.0,14.0,14.0,0.008810572687224738,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.009356360375813808,2.0,15.0,2.1145374449339207,2.0,1.2148530601883412,13.0,2.0,2.0,0.05368942731277526,0.02946181579809898,0.05451589642740085,0.03900622746640445,0.03764274008521796,0.008479422675511274,0.02505408062930187,0.03150704686987873,0.04786889544411668,0.120713453437304,0.07075747534209192,15.0,16.0,15.991189427312776,16.0,0.0934502353991032,1.0,16.0,16.0,0.0005461098773071882,0.7583333333333333,0.7833333333333333,0.7595925925925925,0.7583333333333333,0.00467665010893767,0.025000000000000022,0.7583333333333333,0.7583333333333333,0.0015550896354445953,0.003338372456903747,0.015275139733789932,0.00717634492911915,0.006589948256453038,0.002291238277635449,0.011936767276886185,0.0054588634321161835,0.0085085265984971,0.1760383254578919,1,0,963,10439,11402,0,50.67555618286133,30.92250633239746,963.0,860.0,760.1333333333333,50.675555555555555,50.675555555555555,50.675555555555555,225
ta09.pt,15,15,0,227,2,0.0,99.0,52.136563876651984,52.0,28.604300724036552,99.0,28.5,78.0,0.3162158087804223,-1.0,14.0,6.929515418502203,7.0,4.365903253500387,15.0,3.0,11.0,0.3612334801762114,29.533039093017578,30.488569259643555,240,3150,227,3390,0.06140111496627812,0.0,14.0,13.876651982378855,14.0,1.3083032955874447,14.0,14.0,14.0,0.008810572687224738,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.009356360375813808,2.0,15.0,2.1145374449339207,2.0,1.2148530601883412,13.0,2.0,2.0,0.05368942731277526,0.02946181579809898,0.05451589642740085,0.03900622746640445,0.03764274008521796,0.008479422675511274,0.02505408062930187,0.03150704686987873,0.04786889544411668,0.120713453437304,0.07075747534209192,15.0,16.0,15.991189427312776,16.0,0.0934502353991032,1.0,16.0,16.0,0.0005461098773071882,0.7583333333333333,0.7916666666666666,0.7598888888888887,0.7583333333333333,0.00572410972106279,0.033333333333333326,0.7583333333333333,0.7583333333333333,0.0019145099186042014,0.003346076204011849,0.015664437553566606,0.007228180315830226,0.0067517352539042666,0.002248694249275391,0.012318361349554757,0.00557068396549142,0.008222161730986385,0.16830971263141326,1,0,982,10853,11835,0,52.599998474121094,28.303749084472656,982.0,966.0,789.0,52.6,52.6,52.6,225
ta10.pt,15,15,0,227,2,0.0,99.0,50.02643171806167,51.0,29.637593805208247,99.0,24.5,75.0,0.3418620132112038,-1.0,14.0,6.929515418502203,7.0,4.365903253500387,15.0,3.0,11.0,0.3612334801762114,28.47797393798828,30.21688461303711,240,3150,227,3390,0.06140111496627812,0.0,14.0,13.876651982378855,14.0,1.3083032955874447,14.0,14.0,14.0,0.008810572687224738,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.009356360375813808,2.0,15.0,2.1145374449339207,2.0,1.2148530601883412,13.0,2.0,2.0,0.05368942731277526,0.02946181579809898,0.05451589642740085,0.03900622746640445,0.03764274008521796,0.008479422675511274,0.02505408062930187,0.03150704686987873,0.04786889544411668,0.120713453437304,0.07075747534209192,15.0,16.0,15.991189427312776,16.0,0.0934502353991032,1.0,16.0,16.0,0.0005461098773071882,0.7583333333333333,0.7833333333333333,0.7595925925925924,0.7583333333333333,0.004474282555849024,0.025000000000000022,0.7583333333333333,0.7583333333333333,0.0015459879402544008,0.003315118043144467,0.014037466017926666,0.007107143748155509,0.006560234032443318,0.0020242470805523923,0.0107223479747822,0.005437989148209519,0.008732947233426996,0.15909167561433923,1,0,896,10460,11356,0,50.47111129760742,29.3896484375,896.0,911.0,757.0666666666667,50.471111111111114,50.471111111111114,50.471111111111114,225
ta11.pt,20,15,0,302,2,0.0,99.0,47.83774834437086,46.0,27.982790931347974,99.0,23.0,70.75,0.3370463035245981,-1.0,14.0,6.947019867549669,7.0,4.354776747754595,15.0,3.0,11.0,0.35982339955849896,27.392383575439453,28.618408203125,320,5700,302,6020,0.06270489098149655,0.0,19.0,18.874172185430464,19.0,1.541069705724516,19.0,19.0,19.0,0.0066225165562914245,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.007040549162834701,2.0,20.0,2.119205298013245,2.0,1.4599607738442781,18.0,2.0,2.0,0.0558774834437088,0.022016611295681065,0.0415514950166113,0.029458471760797345,0.02839534883720931,0.006611479320977486,0.01953488372093024,0.023611295681063127,0.03636877076411961,0.12462689372579994,0.06974544014433126,20.0,21.0,20.99337748344371,21.0,0.0811089318802377,1.0,21.0,21.0,0.00031336829130723665,0.8142857142857143,0.8380952380952381,0.8154285714285714,0.8142857142857143,0.004318393923335102,0.023809523809523836,0.8142857142857143,0.8142857142857143,0.0013174491941134736,0.001964174756938718,0.011223027789612256,0.00527438323008527,0.004908097061269963,0.0017334202535616223,0.009258853032673538,0.003977048386203799,0.006232860841778516,0.1805417829666025,1,0,949,13498,14447,0,48.15666580200195,27.801057815551758,949.0,1139.0,963.1333333333333,48.156666666666666,48.156666666666666,48.156666666666666,300
ta12.pt,20,15,0,302,2,0.0,99.0,51.519867549668874,52.5,28.537147905466714,99.0,26.25,77.0,0.3195993119971874,-1.0,14.0,6.947019867549669,7.0,4.354776747754595,15.0,3.0,11.0,0.35982339955849896,29.233444213867188,30.221698760986328,320,5700,302,6020,0.06270489098149655,0.0,19.0,18.874172185430464,19.0,1.541069705724516,19.0,19.0,19.0,0.0066225165562914245,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.007040549162834701,2.0,20.0,2.119205298013245,2.0,1.4599607738442781,18.0,2.0,2.0,0.0558774834437088,0.022016611295681065,0.0415514950166113,0.029458471760797345,0.02839534883720931,0.006611479320977486,0.01953488372093024,0.023611295681063127,0.03636877076411961,0.12462689372579994,0.06974544014433126,20.0,21.0,20.99337748344371,21.0,0.0811089318802377,1.0,21.0,21.0,0.00031336829130723665,0.8142857142857143,0.8285714285714286,0.8153650793650793,0.8142857142857143,0.00335127446867217,0.014285714285714346,0.8142857142857143,0.8142857142857143,0.0012106110159375572,0.002287335325002655,0.01183741623078766,0.005290692324214488,0.004992612066675879,0.0016975983861637507,0.009550080905785005,0.0041563419821814,0.005913247670372074,0.16973565717124628,1,0,1012,14547,15559,0,51.86333465576172,28.319334030151367,1012.0,1251.0,1037.2666666666667,51.86333333333334,51.86333333333334,51.86333333333334,300
ta13.pt,20,15,0,302,2,0.0,99.0,48.14900662251656,47.5,29.77433306741274,99.0,22.0,74.75,0.3565986744036389,-1.0,14.0,6.947019867549669,7.0,4.354776747754595,15.0,3.0,11.0,0.35982339955849896,27.54801368713379,29.61652374267578,320,5700,302,6020,0.06270489098149655,0.0,19.0,18.874172185430464,19.0,1.541069705724516,19.0,19.0,19.0,0.0066225165562914245,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.007040549162834701,2.0,20.0,2.119205298013245,2.0,1.4599607738442781,18.0,2.0,2.0,0.0558774834437088,0.022016611295681065,0.0415514950166113,0.029458471760797345,0.02839534883720931,0.006611479320977486,0.01953488372093024,0.023611295681063127,0.03636877076411961,0.12462689372579994,0.06974544014433126,20.0,21.0,20.99337748344371,21.0,0.0811089318802377,1.0,21.0,21.0,0.00031336829130723665,0.8142857142857143,0.8285714285714286,0.815111111111111,0.8142857142857143,0.002622460498801698,0.014285714285714346,0.8142857142857143,0.8142857142857143,0.0009284935348186085,0.0027848663396470024,0.013933678576449173,0.005367597590672041,0.005037553101738583,0.0015928671752785508,0.011148812236802171,0.004179456767835351,0.006119490400418719,0.15678028110702535,1,0,919,13622,14541,0,48.470001220703125,29.611862182617188,919.0,1178.0,969.4,48.47,48.47,48.47,300
ta14.pt,20,15,0,302,2,0.0,99.0,47.384105960264904,47.0,27.483857014366148,99.0,23.0,69.0,0.3341367357611267,-1.0,14.0,6.947019867549669,7.0,4.354776747754595,15.0,3.0,11.0,0.35982339955849896,27.165563583374023,28.21263313293457,320,5700,302,6020,0.06270489098149655,0.0,19.0,18.874172185430464,19.0,1.541069705724516,19.0,19.0,19.0,0.0066225165562914245,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.007040549162834701,2.0,20.0,2.119205298013245,2.0,1.4599607738442781,18.0,2.0,2.0,0.0558774834437088,0.022016611295681065,0.0415514950166113,0.029458471760797345,0.02839534883720931,0.006611479320977486,0.01953488372093024,0.023611295681063127,0.03636877076411961,0.12462689372579994,0.06974544014433126,20.0,21.0,20.99337748344371,21.0,0.0811089318802377,1.0,21.0,21.0,0.00031336829130723665,0.8142857142857143,0.8238095238095238,0.8148253968253967,0.8142857142857143,0.0017848498789676886,0.00952380952380949,0.8142857142857143,0.8142857142857143,0.0006090829989222613,0.002792009298340281,0.010554973074700921,0.005267068206750149,0.004830666292188118,0.0015985884585037297,0.00776296377636064,0.004126932820855142,0.006051407400022203,0.1638805211972698,1,0,990,13320,14310,0,47.70000076293945,27.30073356628418,990.0,1130.0,954.0,47.7,47.7,47.7,300
ta15.pt,20,15,0,302,2,0.0,99.0,48.31456953642384,49.0,29.326948702156855,99.0,22.0,76.0,0.34991246985690627,-1.0,14.0,6.947019867549669,7.0,4.354776747754595,15.0,3.0,11.0,0.35982339955849896,27.630794525146484,29.450559616088867,320,5700,302,6020,0.06270489098149655,0.0,19.0,18.874172185430464,19.0,1.541069705724516,19.0,19.0,19.0,0.0066225165562914245,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.007040549162834701,2.0,20.0,2.119205298013245,2.0,1.4599607738442781,18.0,2.0,2.0,0.0558774834437088,0.022016611295681065,0.0415514950166113,0.029458471760797345,0.02839534883720931,0.006611479320977486,0.01953488372093024,0.023611295681063127,0.03636877076411961,0.12462689372579994,0.06974544014433126,20.0,21.0,20.99337748344371,21.0,0.0811089318802377,1.0,21.0,21.0,0.00031336829130723665,0.8142857142857143,0.8285714285714286,0.8151746031746031,0.8142857142857143,0.002743048200282911,0.014285714285714346,0.8142857142857143,0.8142857142857143,0.0009952748137185274,0.0025791627878162613,0.012017530923798292,0.005309756423536998,0.005050566063157728,0.0017237772317298125,0.00943836813598203,0.004136447697200384,0.005997060347852029,0.1713505967127278,1,0,880,13711,14591,0,48.63666534423828,29.15712547302246,880.0,1148.0,972.7333333333333,48.63666666666666,48.63666666666666,48.63666666666666,300
ta16.pt,20,15,0,302,2,0.0,98.0,51.45695364238411,56.5,28.423764681454937,98.0,25.0,75.75,0.31799031765919183,-1.0,14.0,6.947019867549669,7.0,4.354776747754595,15.0,3.0,11.0,0.35982339955849896,29.20198631286621,30.144994735717773,320,5700,302,6020,0.06270489098149655,0.0,19.0,18.874172185430464,19.0,1.541069705724516,19.0,19.0,19.0,0.0066225165562914245,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.007040549162834701,2.0,20.0,2.119205298013245,2.0,1.4599607738442781,18.0,2.0,2.0,0.0558774834437088,0.022016611295681065,0.0415514950166113,0.029458471760797345,0.02839534883720931,0.006611479320977486,0.01953488372093024,0.023611295681063127,0.03636877076411961,0.12462689372579994,0.06974544014433126,20.0,21.0,20.99337748344371,21.0,0.0811089318802377,1.0,21.0,21.0,0.00031336829130723665,0.8142857142857143,0.8285714285714286,0.8150476190476189,0.8142857142857143,0.002670065860738327,0.014285714285714346,0.8142857142857143,0.8142857142857143,0.0008681935031549237,0.0025913857366368603,0.010843343939231654,0.005278471405636376,0.005054436024988797,0.0013306864778023578,0.008251958202594794,0.004426427650195443,0.006029385421688424,0.13670721039183054,1,0,932,14608,15540,0,51.79999923706055,28.205081939697266,932.0,1181.0,1036.0,51.8,51.8,51.8,300
ta17.pt,20,15,0,302,2,0.0,99.0,51.47019867549669,55.0,28.420985611680255,99.0,29.0,73.0,0.3181453715664655,-1.0,14.0,6.947019867549669,7.0,4.354776747754595,15.0,3.0,11.0,0.35982339955849896,29.208608627319336,30.148574829101562,320,5700,302,6020,0.06270489098149655,0.0,19.0,18.874172185430464,19.0,1.541069705724516,19.0,19.0,19.0,0.0066225165562914245,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.007040549162834701,2.0,20.0,2.119205298013245,2.0,1.4599607738442781,18.0,2.0,2.0,0.0558774834437088,0.022016611295681065,0.0415514950166113,0.029458471760797345,0.02839534883720931,0.006611479320977486,0.01953488372093024,0.023611295681063127,0.03636877076411961,0.12462689372579994,0.06974544014433126,20.0,21.0,20.99337748344371,21.0,0.0811089318802377,1.0,21.0,21.0,0.00031336829130723665,0.8142857142857143,0.8285714285714286,0.8150476190476189,0.8142857142857143,0.0026700658607383193,0.014285714285714346,0.8142857142857143,0.8142857142857143,0.0008697514995712474,0.0025975974380514507,0.010963192955327583,0.005259708018386441,0.005005577329781703,0.0016038268388491243,0.008365595517276132,0.004021661066640987,0.006160367835964078,0.1671382079628012,1,0,979,14565,15544,0,51.813331604003906,28.20210075378418,979.0,1257.0,1036.2666666666667,51.81333333333333,51.81333333333333,51.81333333333333,300
ta18.pt,20,15,0,302,2,0.0,99.0,49.40066225165563,53.5,28.661793561419863,99.0,24.25,74.0,0.3343767159438009,-1.0,14.0,6.947019867549669,7.0,4.354776747754595,15.0,3.0,11.0,0.35982339955849896,28.17384147644043,29.509475708007812,320,5700,302,6020,0.06270489098149655,0.0,19.0,18.874172185430464,19.0,1.541069705724516,19.0,19.0,19.0,0.0066225165562914245,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.007040549162834701,2.0,20.0,2.119205298013245,2.0,1.4599607738442781,18.0,2.0,2.0,0.0558774834437088,0.022016611295681065,0.0415514950166113,0.029458471760797345,0.02839534883720931,0.006611479320977486,0.01953488372093024,0.023611295681063127,0.03636877076411961,0.12462689372579994,0.06974544014433126,20.0,21.0,20.99337748344371,21.0,0.0811089318802377,1.0,21.0,21.0,0.00031336829130723665,0.8142857142857143,0.8428571428571429,0.8155238095238094,0.8142857142857143,0.00474377501158563,0.02857142857142858,0.8142857142857143,0.8142857142857143,0.001421620148701841,0.0029340060369817096,0.011589783159761462,0.005283221421114167,0.0048932509721357886,0.0015814919985864715,0.008655777122779752,0.004110487518230849,0.006011403296807607,0.16078362548356884,1,0,900,14019,14919,0,49.72999954223633,28.47098731994629,900.0,1153.0,994.6,49.73,49.73,49.73,300
ta19.pt,20,15,0,302,2,0.0,99.0,48.91721854304636,48.0,28.747642026170105,99.0,23.0,73.0,0.3391118036618621,-1.0,14.0,6.947019867549669,7.0,4.354776747754595,15.0,3.0,11.0,0.35982339955849896,27.932119369506836,29.378049850463867,320,5700,302,6020,0.06270489098149655,0.0,19.0,18.874172185430464,19.0,1.541069705724516,19.0,19.0,19.0,0.0066225165562914245,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.007040549162834701,2.0,20.0,2.119205298013245,2.0,1.4599607738442781,18.0,2.0,2.0,0.0558774834437088,0.022016611295681065,0.0415514950166113,0.029458471760797345,0.02839534883720931,0.006611479320977486,0.01953488372093024,0.023611295681063127,0.03636877076411961,0.12462689372579994,0.06974544014433126,20.0,21.0,20.99337748344371,21.0,0.0811089318802377,1.0,21.0,21.0,0.00031336829130723665,0.8142857142857143,0.8285714285714286,0.8151428571428572,0.8142857142857143,0.002887144074518883,0.014285714285714346,0.8142857142857143,0.8142857142857143,0.0009740234451063312,0.002589725825478959,0.011910695541164501,0.0052773754625912135,0.005031362113833182,0.001529201857027441,0.009320969715685542,0.004204364785165768,0.005926745127884492,0.15507603755231214,1,0,920,13853,14773,0,49.24333190917969,28.563568115234375,920.0,1202.0,984.8666666666667,49.24333333333333,49.24333333333333,49.24333333333333,300
ta20.pt,20,15,0,302,2,0.0,99.0,50.109271523178805,49.5,28.978377074638214,99.0,24.0,74.0,0.33361479648660475,-1.0,14.0,6.947019867549669,7.0,4.354776747754595,15.0,3.0,11.0,0.35982339955849896,28.52814483642578,29.918224334716797,320,5700,302,6020,0.06270489098149655,0.0,19.0,18.874172185430464,19.0,1.541069705724516,19.0,19.0,19.0,0.0066225165562914245,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.007040549162834701,2.0,20.0,2.119205298013245,2.0,1.4599607738442781,18.0,2.0,2.0,0.0558774834437088,0.022016611295681065,0.0415514950166113,0.029458471760797345,0.02839534883720931,0.006611479320977486,0.01953488372093024,0.023611295681063127,0.03636877076411961,0.12462689372579994,0.06974544014433126,20.0,21.0,20.99337748344371,21.0,0.0811089318802377,1.0,21.0,21.0,0.00031336829130723665,0.8142857142857143,0.8333333333333334,0.8151746031746031,0.8142857142857143,0.003129199118819455,0.01904761904761909,0.8142857142857143,0.8142857142857143,0.001013838045538229,0.0020823613022787207,0.013900363077651398,0.005296403266786036,0.004894610705436025,0.001799913600594364,0.011818001775372677,0.004167558906707586,0.005992849763766066,0.17342635148350505,1,0,928,14205,15133,0,50.44333267211914,28.78356170654297,928.0,1186.0,1008.8666666666667,50.443333333333335,50.443333333333335,50.443333333333335,300
ta21.pt,20,20,0,402,2,0.0,99.0,50.17164179104478,50.0,29.80188133550243,99.0,24.0,78.0,0.3425565168357232,-1.0,19.0,9.447761194029852,9.0,5.799168533873217,20.0,4.0,14.0,0.3532338308457712,29.809701919555664,29.588848114013672,420,7600,402,8020,0.04714581704941626,0.0,19.0,18.90547263681592,19.0,1.3368187903029258,19.0,19.0,19.0,0.004975124378109319,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.005210853463356534,2.0,20.0,2.08955223880597,2.0,1.2664599066027713,18.0,2.0,2.0,0.04264392324093813,0.022799875311720702,0.042999376558603496,0.03020635910224439,0.028410847880299253,0.00664960617859871,0.020199501246882794,0.024146508728179555,0.035368453865336665,0.12259808879073719,0.0523566705127728,20.0,21.0,20.99502487562189,21.0,0.07035888370015399,1.0,21.0,21.0,0.0002357878852183859,0.8142857142857143,0.8238095238095238,0.8145714285714287,0.8142857142857143,0.001272418020560699,0.00952380952380949,0.8142857142857143,0.8142857142857143,0.0003343125219219534,0.0019513427938866851,0.009328063764768612,0.004250797380091138,0.0038797075977713234,0.0013960266942593285,0.007376720970881927,0.0032598025567668067,0.005220189315482355,0.18043214957908615,1,0,1217,18952,20169,0,50.42250061035156,29.663848876953125,1217.0,1182.0,1008.45,50.4225,50.4225,50.4225,400
ta22.pt,20,20,0,402,2,0.0,99.0,50.10696517412935,50.0,29.47460330595754,99.0,24.0,77.75,0.3392310897481021,-1.0,19.0,9.447761194029852,9.0,5.799168533873217,20.0,4.0,14.0,0.3532338308457712,29.777362823486328,29.402109146118164,420,7600,402,8020,0.04714581704941626,0.0,19.0,18.90547263681592,19.0,1.3368187903029258,19.0,19.0,19.0,0.004975124378109319,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.005210853463356534,2.0,20.0,2.08955223880597,2.0,1.2664599066027713,18.0,2.0,2.0,0.04264392324093813,0.022799875311720702,0.042999376558603496,0.03020635910224439,0.028410847880299253,0.00664960617859871,0.020199501246882794,0.024146508728179555,0.035368453865336665,0.12259808879073719,0.0523566705127728,20.0,21.0,20.99502487562189,21.0,0.07035888370015399,1.0,21.0,21.0,0.0002357878852183859,0.8142857142857143,0.8285714285714286,0.8146666666666669,0.8142857142857143,0.0019260712777292089,0.014285714285714346,0.8142857142857143,0.8142857142857143,0.0004515431377132284,0.002161783606874374,0.008914938609958215,0.004265378968825373,0.00397505479941119,0.0013425960738881035,0.006753155003083841,0.0031770953250926564,0.0052895059990565214,0.17672207155054176,1,0,1223,18920,20143,0,50.35749816894531,29.333934783935547,1223.0,1240.0,1007.15,50.3575,50.3575,50.3575,400
ta23.pt,20,20,0,402,2,0.0,99.0,49.96517412935324,48.0,28.495592416349822,99.0,27.0,75.75,0.32905174416674954,-1.0,19.0,9.447761194029852,9.0,5.799168533873217,20.0,4.0,14.0,0.3532338308457712,29.70646858215332,28.865720748901367,420,7600,402,8020,0.04714581704941626,0.0,19.0,18.90547263681592,19.0,1.3368187903029258,19.0,19.0,19.0,0.004975124378109319,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.005210853463356534,2.0,20.0,2.08955223880597,2.0,1.2664599066027713,18.0,2.0,2.0,0.04264392324093813,0.022799875311720702,0.042999376558603496,0.03020635910224439,0.028410847880299253,0.00664960617859871,0.020199501246882794,0.024146508728179555,0.035368453865336665,0.12259808879073719,0.0523566705127728,20.0,21.0,20.99502487562189,21.0,0.07035888370015399,1.0,21.0,21.0,0.0002357878852183859,0.8142857142857143,0.8238095238095238,0.8146428571428572,0.8142857142857143,0.0015011333586807674,0.00952380952380949,0.8142857142857143,0.8142857142857143,0.0004160455940376284,0.0019141469529338827,0.008967629970573559,0.0042942803432328355,0.004016243478138229,0.0013310043676047559,0.0070534830176396755,0.0033145935183709462,0.005215356735702555,0.17115019438937917,1,0,1164,18922,20086,0,50.21500015258789,28.346317291259766,1164.0,1185.0,1004.3,50.215,50.215,50.215,400
