file,benchmark_family,size_family,jobs,machines,n,min,q25,median,q75,max,mean,std,cv,skewness,kurtosis_excess,unique_values,best_discrete,best_discrete_params,best_discrete_aic,best_discrete_gof_pvalue,best_continuous_exploratory,best_continuous_aic,uniform_1_99_pvalue_bins10,uniform_1_99_chi2_bins10
ta11,ta,20x15,20,15,300,2.0,23.0,46.5,71.0,99.0,48.156666666666666,27.847508590017995,0.5782690231193603,0.15239842309854848,-1.1209619486690097,93,discrete_uniform_minmax,"{""low"": 2, ""high"": 99}",2754.9804872023433,0.5098884974375631,uniform,2748.8265871020294,0.26510076680165745,11.156999999999996
ta12,ta,20x15,20,15,300,1.0,27.0,53.0,77.0,99.0,51.86333333333334,28.366650815417653,0.5469500125088563,-0.060405485005322904,-1.2237896788516307,94,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",2757.0719100807537,0.7901796524679499,uniform,2754.980487202343,0.7901796524679499,5.484666666666667
ta13,ta,20x15,20,15,300,1.0,22.0,48.0,75.0,99.0,48.47,29.661339882278416,0.6119525455390636,0.08381677576809621,-1.2686308862048514,95,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",2757.0719100807537,0.7521627811462637,uniform,2754.980487202343,0.7521627811462637,5.877000000000001
ta14,ta,20x15,20,15,300,1.0,23.0,47.5,69.25,99.0,47.7,27.34634788184551,0.5732986977326102,0.15882428656896247,-1.1397889911062051,98,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",2757.0719100807537,0.3918479717906209,uniform,2754.980487202343,0.3918479717906209,9.506999999999998
ta15,ta,20x15,20,15,300,1.0,22.0,49.0,76.0,99.0,48.63666666666666,29.205842904369977,0.6004902248859567,-0.012381265189393129,-1.3106837842100916,95,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",2757.0719100807537,0.0818099087126626,uniform,2754.980487202343,0.0818099087126626,15.347999999999999
ta16,ta,20x15,20,15,300,1.0,25.75,57.0,76.0,98.0,51.8,28.252208603397712,0.5454094324980253,-0.14396044359413024,-1.234380552874637,95,discrete_uniform_minmax,"{""low"": 1, ""high"": 98}",2754.9804872023433,0.07623089345353198,uniform,2748.8265871020294,0.11122492332614194,14.325
ta17,ta,20x15,20,15,300,1.0,29.0,55.0,73.0,99.0,51.81333333333333,28.24922212600973,0.5452114409291636,-0.12205134941256521,-1.1529367829214485,94,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",2757.0719100807537,0.3804924781460066,uniform,2754.980487202343,0.3804924781460066,9.639
ta18,ta,20x15,20,15,300,1.0,25.0,54.0,74.0,99.0,49.73,28.518557591335174,0.573467878369901,-0.08876590291593708,-1.215439690800454,92,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",2757.0719100807537,0.2216851784512593,uniform,2754.980487202343,0.2216851784512593,11.853666666666664
ta19,ta,20x15,20,15,300,1.0,23.75,48.0,73.25,99.0,49.24333333333333,28.611293971050696,0.581018627991282,0.04201619398228465,-1.234536122086589,95,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",2757.0719100807537,0.97633832953415,uniform,2754.980487202343,0.97633832953415,2.6576666666666666
ta20,ta,20x15,20,15,300,1.0,24.0,50.5,74.0,99.0,50.443333333333335,28.83165511513022,0.5715652239832859,0.011633709094255219,-1.258820976567723,94,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",2757.0719100807537,0.5121367357045595,uniform,2754.980487202343,0.5121367357045595,8.22
ta21,ta,20x20,20,20,400,1.0,24.0,50.0,78.0,99.0,50.4225,29.700999430455532,0.5890425788180977,0.008857609834118358,-1.3221357556691322,98,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",3676.0958801076717,0.7222838319368247,uniform,3671.973982936457,0.7222838319368247,6.174999999999997
ta22,ta,20x20,20,20,400,1.0,24.0,50.0,78.25,99.0,50.3575,29.37067048027935,0.5832432205784511,-0.027160942053616306,-1.297447834166483,96,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",3676.0958801076717,0.7645085334135642,uniform,3671.973982936457,0.7645085334135642,5.7515
ta23,ta,20x20,20,20,400,1.0,27.0,48.5,76.25,99.0,50.215,28.381818017614066,0.565205974661238,0.017817676623192228,-1.191028056417559,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",3676.0958801076717,0.4965713646188592,uniform,3671.973982936457,0.4965713646188592,8.37775
ta24,ta,20x20,20,20,400,1.0,26.75,50.5,77.25,99.0,51.0,28.83267778529557,0.5653466232410896,-0.031667974279080996,-1.2412183038532123,98,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",3676.0958801076717,0.9725177188544434,uniform,3671.973982936457,0.9725177188544434,2.775999999999999
ta25,ta,20x20,20,20,400,1.0,25.0,50.0,74.0,99.0,49.135,28.882907243334554,0.5878275616838212,0.04014396708284478,-1.1525122091570297,97,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",3676.0958801076717,0.25922311792691644,uniform,3671.973982936457,0.25922311792691644,11.245999999999999
ta26,ta,20x20,20,20,400,1.0,27.75,53.0,75.0,99.0,51.4825,27.794171757929274,0.5398761085403637,-0.07435551474775463,-1.16949727635172,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",3676.0958801076717,0.8861624894742233,uniform,3671.973982936457,0.8861624894742233,4.360000000000001
ta27,ta,20x20,20,20,400,1.0,28.0,54.0,78.25,99.0,52.7275,28.771387272147823,0.5456618893774183,-0.10775270995688628,-1.1942684957480392,98,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",3676.0958801076717,0.7122128161594412,uniform,3671.973982936457,0.7122128161594412,6.273999999999997
ta28,ta,20x20,20,20,400,1.0,25.0,51.0,77.25,99.0,50.505,29.492702890876647,0.5839561011954588,-0.044378062648109014,-1.324019264944635,97,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",3676.0958801076717,0.22424844630659377,uniform,3671.973982936457,0.22424844630659377,11.809749999999998
ta29,ta,20x20,20,20,400,1.0,29.0,52.5,76.25,99.0,52.455,28.28326063381308,0.5391909376382248,-0.10904107555272531,-1.216570091431062,95,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",3676.0958801076717,0.03079104404380131,uniform,3671.973982936457,0.03079104404380131,18.401499999999995
ta30,ta,20x20,20,20,400,1.0,24.0,52.5,75.0,99.0,50.13,29.09948539279197,0.5804804586633148,-0.0476677868895676,-1.2576494171716976,96,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",3676.0958801076717,0.3191595420609474,uniform,3671.973982936457,0.3191595420609474,10.399000000000001
ta31,ta,30x15,30,15,450,1.0,25.25,52.0,75.0,99.0,50.22222222222222,28.681562401249828,0.5710930566620541,-0.009426767091938007,-1.1740688125943086,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",4135.607865121131,0.11139614668966187,uniform,4130.470730803514,0.11139614668966187,14.319777777777778
ta32,ta,30x15,30,15,450,1.0,30.0,53.0,74.0,99.0,51.568888888888885,27.33991120806965,0.5301628907882161,-0.12871673227796507,-1.0895736722353864,97,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",4135.607865121131,0.5746519988399983,uniform,4130.470730803514,0.5746519988399983,7.602444444444445
ta33,ta,30x15,30,15,450,1.0,27.0,55.0,76.0,99.0,52.65111111111111,28.14740963465913,0.5346023861729882,-0.1387592251685637,-1.1677425002906698,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",4135.607865121131,0.21193475051387908,uniform,4130.470730803514,0.21193475051387908,12.024444444444445
ta34,ta,30x15,30,15,450,1.0,31.0,54.0,76.75,99.0,52.095555555555556,28.40515383107941,0.5452510013217479,-0.10082115732084779,-1.1380794634984166,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",4135.607865121131,0.20717884505385434,uniform,4130.470730803514,0.20717884505385434,12.110000000000001
ta35,ta,30x15,30,15,450,1.0,25.0,49.0,75.0,99.0,49.85111111111111,29.03039741828892,0.5823420335322969,0.026292015089745498,-1.2074192516613278,98,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",4135.607865121131,0.945915620562905,uniform,4130.470730803514,0.945915620562905,3.407777777777778
ta36,ta,30x15,30,15,450,1.0,25.25,50.0,76.0,99.0,51.02,28.92655702912153,0.5669650534912098,-0.042868376119734646,-1.2114672728354439,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",4135.607865121131,0.7138445980440371,uniform,4130.470730803514,0.7138445980440371,6.258
ta37,ta,30x15,30,15,450,1.0,29.0,54.0,76.0,99.0,52.904444444444444,28.27012916348401,0.5343620835707064,-0.11684633214323623,-1.1037408624421476,98,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",4135.607865121131,0.12747504903924892,uniform,4130.470730803514,0.12747504903924892,13.857777777777779
ta38,ta,30x15,30,15,450,1.0,26.0,51.0,74.0,99.0,49.60666666666667,27.88687695778782,0.562159863414618,-0.061812525786979974,-1.206164392443769,98,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",4135.607865121131,0.2573942373493135,uniform,4130.470730803514,0.2573942373493135,11.274
ta39,ta,30x15,30,15,450,1.0,23.0,48.0,71.0,99.0,47.96222222222222,27.985533877510797,0.583491184954819,0.04332488291622294,-1.2080965992939503,98,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",4135.607865121131,0.08700288620326792,uniform,4130.470730803514,0.08700288620326792,15.145999999999997
ta40,ta,30x15,30,15,450,1.0,24.0,51.0,74.0,99.0,49.577777777777776,29.120507540494312,0.5873701655411224,0.019862182113353662,-1.196216746064026,98,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",4135.607865121131,0.2427503147889522,uniform,4130.470730803514,0.2427503147889522,11.503777777777778
ta41,ta,30x20,30,20,600,1.0,29.75,52.5,76.0,99.0,52.13166666666667,28.539712493370168,0.5474544421503916,-0.08892928091932976,-1.1574641007175364,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",5514.143820161507,0.5617726171788106,uniform,5505.960974404685,0.5617726171788106,7.728
ta42,ta,30x20,30,20,600,1.0,25.0,51.0,75.0,99.0,50.985,28.602942544494837,0.5610070127389396,-0.029318007792754973,-1.230533937823202,98,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",5514.143820161507,0.4397856939281576,uniform,5505.960974404685,0.4397856939281576,8.972833333333334
ta43,ta,30x20,30,20,600,1.0,24.0,50.5,75.0,99.0,49.29666666666667,29.013875942686198,0.5885565476236296,-0.0385740111771714,-1.2588835490091534,98,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",5514.143820161507,0.27668124107495623,uniform,5505.960974404685,0.27668124107495623,10.985833333333332
ta44,ta,30x20,30,20,600,1.0,25.0,51.0,75.0,99.0,50.81,28.797732822095934,0.5667729348965939,0.01097108543034235,-1.2258247447301256,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",5514.143820161507,0.48412847929819747,uniform,5505.960974404685,0.48412847929819747,8.505333333333333
ta45,ta,30x20,30,20,600,1.0,26.75,52.0,74.0,99.0,51.07666666666667,28.386977466878434,0.5557719271724552,-0.06111288693955235,-1.1380606982450558,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",5514.143820161507,0.6493167638322855,uniform,5505.960974404685,0.6493167638322855,6.882833333333333
ta46,ta,30x20,30,20,600,1.0,29.0,53.0,74.25,99.0,51.37166666666667,27.273000534456717,0.5308957700637196,-0.09892511760809884,-1.0718756397783318,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",5514.143820161507,0.1487440870059649,uniform,5505.960974404685,0.1487440870059649,13.317833333333333
ta47,ta,30x20,30,20,600,1.0,26.0,49.0,75.0,99.0,50.37166666666667,28.28120532875088,0.5614506566935952,0.014872207578584835,-1.237541519989661,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",5514.143820161507,0.08926497371410785,uniform,5505.960974404685,0.08926497371410785,15.061333333333334
ta48,ta,30x20,30,20,600,1.0,26.0,51.0,74.0,99.0,49.95333333333333,27.959268410295607,0.5597077621172215,-0.09655450644986918,-1.201801817106289,97,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",5514.143820161507,0.036447407075609034,uniform,5505.960974404685,0.036447407075609034,17.892
ta49,ta,30x20,30,20,600,1.0,25.0,50.0,73.0,99.0,49.586666666666666,28.0392490633329,0.5654594460204269,0.018763717958854256,-1.1345642653831145,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",5514.143820161507,0.31401716029885973,uniform,5505.960974404685,0.31401716029885973,10.467
ta50,ta,30x20,30,20,600,1.0,26.0,51.0,76.0,99.0,51.095,28.59957811076105,0.5597334007390361,-0.009244329940703356,-1.2010664221607739,98,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",5514.143820161507,0.3919058322667117,uniform,5505.960974404685,0.3919058322667117,9.506333333333334
ta51,ta,50x15,50,15,750,1.0,27.0,50.0,75.0,99.0,50.55733333333333,27.94064457108352,0.5526526564774682,-0.011177073320393447,-1.1424677827001937,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",6892.679775201885,0.7499364360379459,uniform,6881.451218005856,0.7499364360379459,5.899466666666669
ta52,ta,50x15,50,15,750,1.0,24.0,49.0,75.0,99.0,49.525333333333336,29.32937619463082,0.592209566712608,0.03332884757204565,-1.2134795055641043,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",6892.679775201885,0.13904001577933087,uniform,6881.451218005856,0.13904001577933087,13.555466666666662
ta53,ta,50x15,50,15,750,1.0,26.0,51.0,74.0,99.0,49.84133333333333,28.20017419547432,0.5657989525856917,-0.04202010218193377,-1.137665677516691,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",6892.679775201885,0.7389704533250696,uniform,6881.451218005856,0.7389704533250696,6.009466666666668
ta54,ta,50x15,50,15,750,1.0,25.0,49.0,73.0,99.0,49.321333333333335,28.352010985550717,0.5748427519981356,0.04178097453873668,-1.1641709130428306,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",6892.679775201885,0.9634806839289434,uniform,6881.451218005856,0.9634806839289434,3.0204
ta55,ta,50x15,50,15,750,1.0,25.0,49.0,74.75,99.0,49.15866666666667,28.34825667357336,0.5766685428186287,0.03964462458318163,-1.2159866233879493,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",6892.679775201885,0.843255539877205,uniform,6881.451218005856,0.843255539877205,4.896266666666669
ta56,ta,50x15,50,15,750,1.0,26.0,50.0,75.75,99.0,50.59733333333333,28.716616298310427,0.5675519717437763,-0.044619694077168724,-1.168280630533281,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",6892.679775201885,0.9519445598523985,uniform,6881.451218005856,0.9519445598523985,3.2843999999999998
ta57,ta,50x15,50,15,750,1.0,26.0,52.0,77.0,99.0,51.242666666666665,29.035677024583453,0.5666308744909865,-0.0625146724170829,-1.2344636052732738,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",6892.679775201885,0.961808032426269,uniform,6881.451218005856,0.961808032426269,3.0614666666666652
ta58,ta,50x15,50,15,750,1.0,28.0,53.0,76.75,99.0,52.11333333333334,28.228548613616866,0.5416761279317551,-0.0820783829200773,-1.1928092978328515,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",6892.679775201885,0.6101665911777703,uniform,6881.451218005856,0.6101665911777703,7.259066666666666
ta59,ta,50x15,50,15,750,1.0,25.0,49.0,73.0,99.0,49.152,28.11688059925645,0.572039400212737,0.010428111956495706,-1.1703234978408086,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",6892.679775201885,0.5585834800979822,uniform,6881.451218005856,0.5585834800979822,7.759200000000005
ta60,ta,50x15,50,15,750,1.0,26.0,50.0,76.0,99.0,50.394666666666666,28.84462262817175,0.572374509766346,-0.011098103856649963,-1.2641308016950463,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",6892.679775201885,0.579652949904178,uniform,6881.451218005856,0.579652949904178,7.553866666666666
ta61,ta,50x20,50,20,1000,1.0,27.0,52.0,75.0,99.0,50.964,28.077162090051605,0.5509214757485991,-0.07437952836825842,-1.1355012354894725,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",9190.23970026918,0.6094879714016237,uniform,9173.934957341144,0.6094879714016237,7.2656
ta62,ta,50x20,50,20,1000,1.0,26.0,54.0,75.25,99.0,51.598,28.40784049169175,0.5505608839817774,-0.07133393787475839,-1.1655265352861328,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",9190.23970026918,0.4347119702255228,uniform,9173.934957341144,0.4347119702255228,9.0278
ta63,ta,50x20,50,20,1000,1.0,23.75,49.0,73.0,99.0,49.121,28.599480577263797,0.5822251293186986,0.03803678468864779,-1.1973312385751254,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",9190.23970026918,0.6784477202193233,uniform,9173.934957341144,0.6784477202193233,6.6023
ta64,ta,50x20,50,20,1000,1.0,23.0,49.0,72.0,99.0,48.462,28.565197820539012,0.5894349762811896,0.01710418049702382,-1.1746551733237225,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",9190.23970026918,0.23130102334277008,uniform,9173.934957341144,0.23130102334277008,11.6909
ta65,ta,50x20,50,20,1000,1.0,22.75,49.0,75.0,99.0,49.199,29.124003959047364,0.5919633317556732,0.06412881092782124,-1.26563244538298,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",9190.23970026918,0.07802842632515182,uniform,9173.934957341144,0.07802842632515182,15.5024
ta66,ta,50x20,50,20,1000,1.0,24.75,51.0,76.0,99.0,50.39,29.01654458855947,0.5758393448811167,-0.0038328718555803282,-1.2593540955122702,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",9190.23970026918,0.43887266822282134,uniform,9173.934957341144,0.43887266822282134,8.9827
ta67,ta,50x20,50,20,1000,1.0,25.0,50.0,73.25,99.0,49.553,28.28344293299782,0.5707715563739394,0.0284099726356767,-1.1844091432549413,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",9190.23970026918,0.8546332535708125,uniform,9173.934957341144,0.8546332535708125,4.7608999999999995
ta68,ta,50x20,50,20,1000,1.0,27.0,49.0,73.0,99.0,49.903,28.038004934743853,0.5618500878653359,0.027218895705721228,-1.1429573038486047,98,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",9190.23970026918,0.2249616637890499,uniform,9173.934957341144,0.2249616637890499,11.7976
ta69,ta,50x20,50,20,1000,1.0,25.0,51.0,76.0,99.0,50.871,28.663809463729223,0.563460703814142,-0.012713732659063283,-1.2027583952542447,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",9190.23970026918,0.40278511003293394,uniform,9173.934957341144,0.40278511003293394,9.382
ta70,ta,50x20,50,20,1000,1.0,27.0,52.0,76.0,99.0,50.878,28.634018632092545,0.5627976459784689,-0.07800453447658394,-1.186130492299853,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",9190.23970026918,0.37355732049884494,uniform,9173.934957341144,0.37355732049884494,9.7208
ta71,ta,100x20,100,20,2000,1.0,26.0,51.0,75.0,99.0,50.4455,28.347871713152163,0.5619504557027318,-0.0461049671495815,-1.1683625612437125,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",18380.47940053836,0.6416381037563277,uniform,18343.869914682287,0.6416381037563277,6.9566
ta72,ta,100x20,100,20,2000,1.0,24.0,48.0,73.0,99.0,48.6825,28.51693008373623,0.5857737397162478,0.06803156704350892,-1.195479094859018,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",18380.47940053836,0.47118476216267235,uniform,18343.869914682287,0.47118476216267235,8.6396
ta73,ta,100x20,100,20,2000,1.0,26.0,50.0,75.25,99.0,50.311,28.427527876524636,0.5650360334027278,-0.0433262782197115,-1.188702293336789,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",18380.47940053836,0.35727086663549446,uniform,18343.869914682287,0.35727086663549446,9.9167
ta74,ta,100x20,100,20,2000,1.0,25.0,50.0,75.0,99.0,50.0245,28.40688957696212,0.5678595403644637,0.02200969439793658,-1.2048773144585496,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",18380.47940053836,0.868969306909583,uniform,18343.869914682287,0.868969306909583,4.5839
ta75,ta,100x20,100,20,2000,1.0,25.0,50.0,74.0,99.0,49.36,28.396400789341143,0.5752917501892452,0.02388722005758053,-1.1935787054242735,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",18380.47940053836,0.151488461789529,uniform,18343.869914682287,0.151488461789529,13.252999999999997
ta76,ta,100x20,100,20,2000,1.0,26.0,50.0,74.0,99.0,50.1855,28.389136325021237,0.5656840387167855,-0.016927370323840767,-1.1572126972942745,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",18380.47940053836,0.3965948012902594,uniform,18343.869914682287,0.3965948012902594,9.4525
ta77,ta,100x20,100,20,2000,1.0,26.0,52.0,76.0,99.0,50.858,28.749593137169374,0.5652914612680281,-0.04925818726825051,-1.2012107244813481,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",18380.47940053836,0.6399774692998906,uniform,18343.869914682287,0.6399774692998906,6.97255
ta78,ta,100x20,100,20,2000,1.0,25.0,49.0,74.0,99.0,49.55,28.41186577925725,0.5733978966550404,-0.011489012637331876,-1.1898075343794272,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",18380.47940053836,0.6037110630229237,uniform,18343.869914682287,0.6037110630229237,7.321249999999999
ta79,ta,100x20,100,20,2000,1.0,25.0,50.0,74.25,99.0,49.8665,28.77400996689178,0.5770208449939694,0.0028535748991482127,-1.20110231375478,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",18380.47940053836,0.8523417166276275,uniform,18343.869914682287,0.8523417166276275,4.788500000000001
ta80,ta,100x20,100,20,2000,1.0,24.0,47.0,73.0,99.0,48.3485,28.433453507957744,0.5880938086591672,0.08568915176782532,-1.1941629589702316,99,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",18380.47940053836,0.15895746037687827,uniform,18343.869914682287,0.15895746037687827,13.081399999999999
yn1,yn,20x20,20,20,400,10.0,20.0,30.0,39.0,49.0,29.4,11.343574909583102,0.38583588127833685,-0.02711695636967203,-1.1405972047890895,40,discrete_uniform_minmax,"{""low"": 10, ""high"": 49}",2955.103563291149,0.9558347256002608,uniform,2934.8493169037165,3.1587664659399283e-111,543.2225
yn2,yn,20x20,20,20,400,10.0,20.0,30.0,39.0,49.0,29.41,11.380936441511054,0.3869750575148267,-0.03584016454557036,-1.1612367072275191,40,discrete_uniform_minmax,"{""low"": 10, ""high"": 49}",2955.103563291149,0.9512046906840971,uniform,2934.8493169037165,1.623350590013568e-110,539.906
yn3,yn,20x20,20,20,400,10.0,20.0,29.0,37.0,49.0,29.0575,10.915450581790418,0.375650024323855,0.008936915093481258,-1.0539227830672022,40,discrete_uniform_minmax,"{""low"": 10, ""high"": 49}",2955.103563291149,0.396813356060816,uniform,2934.8493169037165,5.5806732236149994e-117,570.0515
yn4,yn,20x20,20,20,400,10.0,20.0,30.0,40.0,49.0,30.205,11.715207647564933,0.3878565683683143,-0.0445248265936913,-1.2260579536045852,40,discrete_uniform_minmax,"{""low"": 10, ""high"": 49}",2955.103563291149,0.8831713784241684,uniform,2934.8493169037165,1.6233505900134752e-110,539.9060000000001
