file,n_jobs,n_machines,seed,num_nodes,node_x_cols,node_x_col0_min,node_x_col0_max,node_x_col0_mean,node_x_col0_median,node_x_col0_std,node_x_col0_range,node_x_col0_q1,node_x_col0_q3,node_x_col0_gini,node_x_col1_min,node_x_col1_max,node_x_col1_mean,node_x_col1_median,node_x_col1_std,node_x_col1_range,node_x_col1_q1,node_x_col1_q3,node_x_col1_gini,node_x_overall_mean,node_x_overall_std,num_conjunctive_edges,num_disjunctive_edges,num_nodes_total,num_edges_total,disj_graph_density,deg_d_min,deg_d_max,deg_d_mean,deg_d_median,deg_d_std,deg_d_range,deg_d_q1,deg_d_q3,deg_d_gini,clustering_min,clustering_max,clustering_mean,clustering_median,clustering_std,clustering_range,clustering_q1,clustering_q3,clustering_gini,conj_graph_density,deg_c_min,deg_c_max,deg_c_mean,deg_c_median,deg_c_std,deg_c_range,deg_c_q1,deg_c_q3,deg_c_gini,betweenness_min,betweenness_max,betweenness_mean,betweenness_median,betweenness_std,betweenness_range,betweenness_q1,betweenness_q3,betweenness_gini,speed,rddd,makespan_min,makespan_range,energy_sum_min,energy_sum_range,gen_features_raw,operation_cost_mean,operation_cost_std,makespan_lb_job_sum,makespan_lb_machine_sum,makespan_lb_meanload,energy_min_mean,energy_avg_mean,energy_max_mean,num_op_nodes
24-29-0.pt,24,29,0,698,2,0.0,99.0,53.33094555873925,51.0,26.353899348175588,99.0,31.0,74.75,0.2850073028378115,-1.0,28.0,13.95702005730659,14.0,8.392989860533888,29.0,7.0,21.0,0.3467048710601719,33.64398193359375,27.74998664855957,720,16008,698,16728,0.03290401351679116,0.0,23.0,22.93409742120344,23.0,1.2293966660231679,23.0,23.0,23.0,0.002865329512893977,0.0,1.0,0.997134670487106,1.0,0.053452028957529034,1.0,1.0,1.0,0.002865329512893977,0.002959881275873268,2.0,24.0,2.0630372492836675,2.0,1.1759446370656388,22.0,2.0,2.0,0.030468003820439238,0.019509068696163638,0.4784791965566715,0.027155026522454676,0.023953403200360605,0.02484687635783438,0.45897012786050784,0.020960279962840198,0.03048385390040513,0.16344273300712775,1,0,1764,35461,41851,0,{},53.989219665527344,26.229114532470703,1764.0,1491.0,1283.6206896551723,60.13074712643678,60.13074712643678,60.13074712643678,696
24-3-0.pt,24,3,0,74,2,0.0,98.0,53.45945945945946,54.0,27.321009235636993,98.0,28.0,75.0,0.2938881753340803,-1.0,2.0,0.9459459459459459,1.0,0.8682366704977844,3.0,0.0,2.0,0.45945945945945943,27.20270347595215,32.603878021240234,96,1656,74,1752,0.3065531284709367,0.0,23.0,22.37837837837838,23.0,3.72972972972973,23.0,23.0,23.0,0.027027027027026973,0.0,1.0,0.972972972972973,1.0,0.16216216216216214,1.0,1.0,1.0,0.027027027027026973,0.03554239170677527,2.0,24.0,2.5945945945945947,2.0,3.5675675675675667,22.0,2.0,2.0,0.2229729729729728,0.009909309994926431,0.4726027397260274,0.02784462544736517,0.01828069507864028,0.07422848892869817,0.46269342973110095,0.009909309994926433,0.018280695078640285,0.494946470015722,1,0,266,3690,4267,0,{},55.456642150878906,26.136606216430664,266.0,1409.0,1318.6666666666667,59.263888888888886,59.263888888888886,59.263888888888886,72
24-30-0.pt,24,30,0,722,2,0.0,99.0,53.36980609418283,51.0,26.407006692457124,99.0,31.0,74.75,0.28538077913286974,-1.0,29.0,14.457063711911358,14.0,8.681751563755864,30.0,7.0,22.0,0.34626038781163415,33.91343307495117,27.656856536865234,744,16560,722,17304,0.03181177266108552,0.0,23.0,22.93628808864266,23.0,1.2088485238316795,23.0,23.0,23.0,0.0027700831024930483,0.0,1.0,0.997229916897507,1.0,0.0525586314709426,1.0,1.0,1.0,0.0027700831024930483,0.002858449137662757,2.0,24.0,2.0609418282548475,2.0,1.1562898923607368,22.0,2.0,2.0,0.029487981413635955,0.01957366954332974,0.4785020804438281,0.02715606722478143,0.024320163610212157,0.024452603747684046,0.45892841090049835,0.020590775414804544,0.030761834129552582,0.16191920120390013,1,0,1937,36596,43285,0,{},54.02233123779297,26.287355422973633,1937.0,1566.0,1284.4333333333334,60.11805555555556,60.11805555555556,60.11805555555556,720
24-31-0.pt,24,31,0,746,2,0.0,99.0,53.57774798927614,51.0,26.45290191251854,99.0,31.0,75.0,0.2847585900520626,-1.0,30.0,14.95710455764075,15.0,8.970507780888246,31.0,7.0,23.0,0.34584450402144773,34.267425537109375,27.622482299804688,768,17112,746,17880,0.0307897151699444,0.0,23.0,22.93833780160858,23.0,1.1892974128838498,23.0,23.0,23.0,0.002680965147453085,0.0,1.0,0.9973190348525469,1.0,0.05170858316886303,1.0,1.0,1.0,0.002680965147453085,0.0027637331989851916,2.0,24.0,2.058981233243968,2.0,1.1375888297149863,22.0,2.0,2.0,0.028569034852547137,0.019593135839888386,0.4785234899328859,0.027157067371994408,0.024673600586947633,0.024077843936490918,0.45893035409299754,0.020863252026653196,0.031024181520771694,0.1604932451923875,1,0,1899,38070,44644,0,{},54.22285079956055,26.337589263916016,1899.0,1557.0,1289.3225806451612,60.005376344086024,60.005376344086024,60.005376344086024,744
24-32-0.pt,24,32,0,770,2,0.0,99.0,53.406493506493504,51.0,26.419388972467345,99.0,31.0,75.0,0.2852620156634942,-1.0,31.0,15.457142857142857,15.0,9.259259017384727,32.0,7.0,23.0,0.34545454545454546,34.431819915771484,27.420743942260742,792,17664,770,18456,0.0298312870484522,0.0,23.0,22.94025974025974,23.0,1.1706652277197525,23.0,23.0,23.0,0.0025974025974024872,0.0,1.0,0.9974025974025974,1.0,0.05089848816172838,1.0,1.0,1.0,0.0025974025974024872,0.0026750882407579417,2.0,24.0,2.057142857142857,2.0,1.1197667395580242,22.0,2.0,2.0,0.027705627705627567,0.01964991624223378,0.47854356306892065,0.027158028360889215,0.02501402547500361,0.023721058820769907,0.4588936468266869,0.021139946584669847,0.03127215291323508,0.1591543154445736,1,0,2001,39122,46157,0,{},54.04695129394531,26.31092643737793,2001.0,1625.0,1285.09375,60.100260416666664,60.100260416666664,60.100260416666664,768
24-33-0.pt,24,33,0,794,2,0.0,99.0,53.32493702770781,51.0,26.40076153028367,99.0,31.0,75.0,0.2854959075446577,-1.0,32.0,15.957178841309824,16.0,9.54800571846047,33.0,8.0,24.0,0.34508816120906816,34.641056060791016,27.261137008666992,816,18216,794,19032,0.02893072571397715,0.0,23.0,22.94206549118388,23.0,1.1528821689396604,23.0,23.0,23.0,0.0025188916876575096,0.0,1.0,0.9974811083123426,1.0,0.05012531169302871,1.0,1.0,1.0,0.0025188916876575096,0.00259194907582404,2.0,24.0,2.0554156171284634,2.0,1.1027568572466315,22.0,2.0,2.0,0.02689287301822496,0.0196671687450376,0.478562421185372,0.027158951700596005,0.024150845359861756,0.023380874475225816,0.4588952524403344,0.02078808789874364,0.02975544112839195,0.15789598372383895,1,0,2052,40288,47639,0,{},53.96356201171875,26.298419952392578,2052.0,1624.0,1283.030303030303,60.150252525252526,60.150252525252526,60.150252525252526,792
24-34-0.pt,24,34,0,818,2,0.0,99.0,53.43154034229829,51.0,26.38988901777766,99.0,31.0,75.0,0.2848480683466581,-1.0,33.0,16.457212713936432,16.0,9.836748277805738,34.0,8.0,25.0,0.34474327628361867,34.94437789916992,27.172948837280273,840,18768,818,19608,0.028082944040604154,0.0,23.0,22.943765281173594,23.0,1.135885640989378,23.0,23.0,23.0,0.0024449877750611915,0.0,1.0,0.9975550122249389,1.0,0.04938633221692948,1.0,1.0,1.0,0.0024449877750611915,0.002513818520258684,2.0,24.0,2.053789731051345,2.0,1.0864993087724484,22.0,2.0,2.0,0.0261264407963675,0.01971746726026192,0.4785801713586291,0.02715983895600718,0.024469429244566045,0.023056059303942392,0.4588627040983672,0.0210374567003464,0.03001338489292086,0.1567100407578037,1,0,2088,41619,49030,0,{},54.06608200073242,26.2896785736084,2088.0,1516.0,1285.5,60.08578431372549,60.08578431372549,60.08578431372549,816
24-35-0.pt,24,35,0,842,2,0.0,99.0,53.587885985748215,51.0,26.391758872535394,99.0,31.0,75.0,0.2840313359575082,-1.0,34.0,16.95724465558195,17.0,10.125487044829645,35.0,8.0,26.0,0.3444180522565321,35.27256393432617,27.110445022583008,864,19320,842,20184,0.027283434210489153,0.0,23.0,22.94536817102138,23.0,1.1196193235965357,23.0,23.0,23.0,0.002375296912114022,0.0,1.0,0.997624703087886,1.0,0.048679101025936346,1.0,1.0,1.0,0.002375296912114022,0.0024402574697580362,2.0,24.0,2.0522565320665085,2.0,1.0709402225705993,22.0,2.0,2.0,0.02540248086566388,0.019732862427571107,0.47859690844233055,0.02716069170754945,0.02477787686616462,0.02274550564213441,0.45886404601475944,0.020729408489515506,0.030258880206858806,0.15559143802777986,1,0,2137,42984,50394,0,{},54.218448638916016,26.293886184692383,2137.0,1534.0,1289.1714285714286,59.99285714285714,59.99285714285714,59.99285714285714,840
24-36-0.pt,24,36,0,866,2,0.0,99.0,53.787528868360276,51.5,26.228981584420392,99.0,32.0,75.0,0.28127148703415217,-1.0,35.0,17.45727482678984,17.0,10.414222330715315,36.0,8.0,26.0,0.34411085450346435,35.62240219116211,26.98480224609375,888,19872,866,20760,0.026528187534208172,0.0,23.0,22.94688221709007,23.0,1.1040323854249658,23.0,23.0,23.0,0.002309468822170979,0.0,1.0,0.9976905311778291,1.0,0.04800140806195503,1.0,1.0,1.0,0.002309468822170979,0.0023708766636852713,2.0,24.0,2.0508083140877598,2.0,1.0560309773630105,22.0,2.0,2.0,0.024717558204856216,0.019777728716192107,0.47861271676300576,0.027161511522869972,0.025076379968600588,0.022448214182528597,0.45883498804681366,0.02095520677228288,0.030492779026618143,0.15453369216931656,1,0,2227,44353,51710,0,{},54.41422653198242,26.131860733032227,2227.0,1547.0,1293.888888888889,59.84953703703704,59.84953703703704,59.84953703703704,864
24-37-0.pt,24,37,0,890,2,0.0,99.0,53.77752808988764,51.5,26.2794393626558,99.0,32.0,75.0,0.2818565454332893,-1.0,36.0,17.957303370786516,18.0,10.702954413507939,37.0,9.0,27.0,0.3438202247191011,35.86741638183594,26.895227432250977,912,20424,890,21336,0.02581362722918062,0.0,23.0,22.948314606741572,23.0,1.0890788149016313,23.0,23.0,23.0,0.0022471910112360494,0.0,1.0,0.9977528089887641,1.0,0.04735125282181006,1.0,1.0,1.0,0.0022471910112360494,0.0023053298113016774,2.0,24.0,2.049438202247191,2.0,1.0417275620798212,22.0,2.0,2.0,0.024068598462448243,0.019791550549424566,0.4786276715410574,0.02716229993722695,0.02430618892233066,0.02216328072788049,0.45883612099163285,0.021184957454642498,0.030715860686333134,0.15353278345866883,1,0,2270,45592,53160,0,{},54.4016227722168,26.187360763549805,2270.0,1566.0,1293.5675675675675,59.86486486486486,59.86486486486486,59.86486486486486,888
24-38-0.pt,24,38,0,914,2,0.0,99.0,53.66411378555799,51.0,26.298943804289717,99.0,32.0,75.0,0.28265948761192816,-1.0,37.0,18.457330415754925,18.0,10.991683542411268,38.0,9.0,28.0,0.34354485776805244,36.06072235107422,26.760141372680664,936,20976,914,21912,0.02513655177703054,0.0,23.0,22.949671772428886,23.0,1.0747168481256903,23.0,23.0,23.0,0.002188183807439792,0.0,1.0,0.9978118161925602,1.0,0.046726819483725646,1.0,1.0,1.0,0.002188183807439792,0.0022433078244947164,2.0,24.0,2.0481400437636763,2.0,1.0279900286419645,22.0,2.0,2.0,0.023452841833585758,0.01983181930272926,0.47864184008762317,0.02716305844024597,0.02458768487026255,0.021889884869948847,0.4588100207848939,0.020888678317736657,0.03092883896030694,0.1525835238338913,1,0,2360,46689,54664,0,{},54.286888122558594,26.207494735717773,2360.0,1478.0,1290.7631578947369,59.93859649122807,59.93859649122807,59.93859649122807,912
24-39-0.pt,24,39,0,938,2,0.0,99.0,53.643923240938165,51.0,26.283493615456965,99.0,31.25,75.0,0.282575273287478,-1.0,38.0,18.957356076759062,19.0,11.280409941432541,39.0,9.0,29.0,0.3432835820895521,36.30064010620117,26.642528533935547,960,21528,938,22488,0.02449408696720696,0.0,23.0,22.95095948827292,23.0,1.0609084776418565,23.0,23.0,23.0,0.002132196162046851,0.0,1.0,0.997867803837953,1.0,0.046126455549645916,1.0,1.0,1.0,0.002132196162046851,0.0021845339547118805,2.0,24.0,2.046908315565032,2.0,1.0147820220922104,22.0,2.0,2.0,0.02286780383795306,0.01984429682535339,0.47865528281750264,0.02716378846732946,0.024861217530641223,0.021627280272437256,0.45881098599214926,0.02109852700167535,0.03113236841225102,0.15168267325979357,1,0,2378,47940,56111,0,{},54.261051177978516,26.19502067565918,2378.0,1509.0,1290.2051282051282,59.947649572649574,59.947649572649574,59.947649572649574,936
24-4-0.pt,24,4,0,98,2,0.0,98.0,50.47959183673469,50.0,27.115862362649235,98.0,24.5,70.75,0.30922265813541916,-1.0,3.0,1.4489795918367347,1.0,1.1616530180210372,4.0,0.0,2.0,0.4285714285714286,25.964284896850586,31.13374137878418,120,2208,98,2328,0.23227435304018515,0.0,23.0,22.53061224489796,23.0,3.252013761149729,23.0,23.0,23.0,0.020408163265306145,0.0,1.0,0.9795918367346939,1.0,0.14139190265868387,1.0,1.0,1.0,0.020408163265306145,0.025247212286976645,2.0,24.0,2.4489795918367347,2.0,3.1106218584910446,22.0,2.0,2.0,0.17959183673469403,0.013432488545246276,0.4742268041237113,0.027465109755242304,0.022882660366552118,0.06465385553873239,0.46079431557846506,0.013432488545246278,0.02288266036655212,0.41451435345922616,1,0,310,4637,5887,0,{},52.063507080078125,26.33931541442871,310.0,1420.0,1236.75,61.322916666666664,61.322916666666664,61.322916666666664,96
24-40-0.pt,24,40,0,962,2,0.0,99.0,53.725571725571726,52.0,26.265230230474362,99.0,31.25,76.0,0.2819711935685931,-1.0,39.0,19.457380457380456,19.0,11.56913381248832,40.0,9.0,29.0,0.343035343035343,36.59147644042969,26.559947967529297,984,22080,962,23064,0.02388364511153273,0.0,23.0,22.95218295218295,23.0,1.0476190289080098,23.0,23.0,23.0,0.0020790020790020236,0.0,1.0,0.997920997920998,1.0,0.04554865343078305,1.0,1.0,1.0,0.0020790020790020236,0.002128759672984439,2.0,24.0,2.045738045738046,2.0,1.0020703754772269,22.0,2.0,2.0,0.022311241823437022,0.01988064010290207,0.4786680541103017,0.027164491394460175,0.025126911348132733,0.021374786296131626,0.45878741400739964,0.021311441351601342,0.03132705009249624,0.15082603108432968,1,0,2486,49198,57502,0,{},54.33751678466797,26.178295135498047,2486.0,1570.0,1292.1,59.89791666666667,59.89791666666667,59.89791666666667,960
24-41-0.pt,24,41,0,986,2,0.0,99.0,53.67342799188641,52.0,26.273619602784713,99.0,31.0,75.75,0.28236814208487626,-1.0,40.0,19.95740365111562,20.0,11.85785533806196,41.0,10.0,30.0,0.3427991886409736,36.81541442871094,26.450868606567383,1008,22632,986,23640,0.02330289020912058,0.0,23.0,22.953346855983774,23.0,1.0348167937014872,23.0,23.0,23.0,0.0020283975659229903,0.0,1.0,0.9979716024340771,1.0,0.04499203450876031,1.0,1.0,1.0,0.0020283975659229903,0.0020757611639089383,2.0,24.0,2.0446247464503045,2.0,0.9898247591927269,22.0,2.0,2.0,0.021781126243600957,0.019891960023661153,0.47868020304568526,0.0271651685354695,0.024431599328683645,0.02113178075254332,0.4587882430220241,0.021026869849916776,0.03010614845996176,0.1500109568275394,1,0,2423,50499,58976,0,{},54.28459930419922,26.186508178710938,2423.0,1603.0,1290.780487804878,59.9349593495935,59.9349593495935,59.9349593495935,984
24-42-0.pt,24,42,0,1010,2,0.0,99.0,53.701980198019804,52.0,26.32044147888048,99.0,31.0,75.75,0.28271730600483114,-1.0,41.0,20.45742574257426,20.0,12.146574683486515,42.0,10.0,31.0,0.34257425742574266,37.07970428466797,26.39038848876953,1032,23184,1010,24216,0.022749708072888557,0.0,23.0,22.954455445544554,23.0,1.0224727116332755,23.0,23.0,23.0,0.001980198019801982,0.0,1.0,0.998019801980198,1.0,0.04445533528840327,1.0,1.0,1.0,0.001980198019801982,0.0020253363294704097,2.0,24.0,2.0435643564356436,2.0,0.9780173763448717,22.0,2.0,2.0,0.02127561593368643,0.019924925013502817,0.4786917740336968,0.027165821141083388,0.024683683488812332,0.020897693610679693,0.458766849020194,0.021222768234041775,0.030307670777814488,0.1492340131419323,1,0,2469,51770,60407,0,{},54.31232833862305,26.236623764038086,2469.0,1535.0,1291.404761904762,59.92757936507937,59.92757936507937,59.92757936507937,1008
24-43-0.pt,24,43,0,1034,2,0.0,99.0,53.51450676982592,52.0,26.403803034765595,99.0,31.0,75.0,0.28459681348482735,-1.0,42.0,20.95744680851064,21.0,12.435291998913195,43.0,10.0,32.0,0.34235976789168276,37.23597717285156,26.284770965576172,1056,23736,1034,24792,0.022222180612327055,0.0,23.0,22.95551257253385,23.0,1.0105600924828342,23.0,23.0,23.0,0.0019342359767891004,0.0,1.0,0.9980657640232108,1.0,0.0439373953253406,1.0,1.0,1.0,0.0019342359767891004,0.001977302218285926,2.0,24.0,2.0425531914893615,2.0,0.9666226971574935,22.0,2.0,2.0,0.020793036750483607,0.019935241050501415,0.478702807357212,0.02716645039923654,0.024929350177976893,0.020672001512273504,0.45876756630671056,0.02096708177931866,0.03050129011359003,0.14849302666340813,1,0,2658,52676,61977,0,{},54.12018585205078,26.32360076904297,2658.0,1592.0,1286.8372093023256,60.05523255813954,60.05523255813954,60.05523255813954,1032
24-44-0.pt,24,44,0,1058,2,0.0,99.0,53.66446124763705,52.0,26.449721961062206,99.0,31.0,76.0,0.2843316836042764,-1.0,43.0,21.457466918714555,21.0,12.724007421014806,44.0,10.0,32.0,0.342155009451796,37.56096267700195,26.269119262695312,1080,24288,1058,25368,0.02171856361317922,0.0,23.0,22.956521739130434,23.0,0.9990543733109614,23.0,23.0,23.0,0.001890359168241984,0.0,1.0,0.998109640831758,1.0,0.04343714666569399,1.0,1.0,1.0,0.001890359168241984,0.0019314928114487447,2.0,24.0,2.041587901701323,2.0,0.9556172266452677,22.0,2.0,2.0,0.02033186305398038,0.01996527777777778,0.47871333964049195,0.027167057436277137,0.025168683643435302,0.02045422297555793,0.45874806186271416,0.021147870019972672,0.030687447440344795,0.14778515759770938,1,0,2655,54122,63331,0,{},54.26930236816406,26.36833953857422,2655.0,1488.0,1290.3863636363637,59.972537878787875,59.972537878787875,59.972537878787875,1056
24-45-0.pt,24,45,0,1082,2,0.0,99.0,53.69316081330869,52.0,26.460589209646177,99.0,31.0,76.0,0.2842848295968532,-1.0,44.0,21.957486136783732,22.0,13.012721074464887,45.0,11.0,33.0,0.34195933456561933,37.82532501220703,26.201814651489258,1104,24840,1082,25944,0.021237267471585324,0.0,23.0,22.957486136783732,23.0,0.9879329053172342,23.0,23.0,23.0,0.001848428835489857,0.0,1.0,0.9981515711645101,1.0,0.04295360457901016,1.0,1.0,1.0,0.001848428835489857,0.001887757108585362,2.0,24.0,2.0406654343807764,2.0,0.9449793007382234,22.0,2.0,2.0,0.019890701599292848,0.019974717625426845,0.4787234042553191,0.02716764331878187,0.024534967051541214,0.020243914187735124,0.45874868662989227,0.021331486049725335,0.030866553031600828,0.14710860085231325,1,0,2687,55409,64754,0,{},54.2985954284668,26.381336212158203,2687.0,1466.0,1291.0222222222221,59.95740740740741,59.95740740740741,59.95740740740741,1080
24-46-0.pt,24,46,0,1106,2,0.0,99.0,53.675406871609404,52.0,26.475217369838646,99.0,31.0,76.0,0.2845156599325991,-1.0,45.0,22.45750452079566,22.0,13.301433073226232,46.0,11.0,34.0,0.3417721518987342,38.06645584106445,26.126079559326172,1128,25392,1106,26520,0.020776840434323682,0.0,23.0,22.95840867992767,23.0,0.9771747662308383,23.0,23.0,23.0,0.001808318264014508,0.0,1.0,0.9981916817359855,1.0,0.042485859401340795,1.0,1.0,1.0,0.001808318264014508,0.0018459574676998355,2.0,24.0,2.0397830018083183,2.0,0.9346889068294976,22.0,2.0,2.0,0.019468277480666485,0.020002199597787835,0.47873303167420816,0.02716820905577421,0.024763167530111267,0.02004066530262784,0.45873083207642035,0.021084237764224977,0.031038988895446696,0.14646098980772804,1,0,2659,56706,66208,0,{},54.27949142456055,26.397375106811523,2659.0,1594.0,1290.5434782608695,59.971014492753625,59.971014492753625,59.971014492753625,1104
24-47-0.pt,24,47,0,1130,2,0.0,99.0,53.72920353982301,52.0,26.494566754473343,99.0,31.0,76.0,0.28445242032789153,-1.0,46.0,22.957522123893806,23.0,13.590143521676879,47.0,11.0,35.0,0.34159292035398225,38.34336471557617,26.077789306640625,1152,25944,1130,27096,0.0203359539728948,0.0,23.0,22.95929203539823,23.0,0.9667605946968924,23.0,23.0,23.0,0.001769911504424737,0.0,1.0,0.9982300884955753,1.0,0.04203306933464749,1.0,1.0,1.0,0.001769911504424737,0.0018059681604050888,2.0,24.0,2.038938053097345,2.0,0.9247275253622448,22.0,2.0,2.0,0.019063421828908522,0.02001087020250562,0.4787422497785651,0.027168755601192484,0.02498608833943719,0.019844097173378712,0.4587313795760595,0.02125467473673851,0.031205111010601656,0.14584081286178807,1,0,2791,57923,67617,0,{},54.328819274902344,26.417591094970703,2791.0,1625.0,1291.787234042553,59.944148936170215,59.944148936170215,59.944148936170215,1128
24-48-0.pt,24,48,0,1154,2,0.0,99.0,53.85875216637782,52.0,26.45250111200627,99.0,32.0,76.0,0.28332532724284887,-1.0,47.0,23.457538994800693,23.0,13.878852515596979,48.0,11.0,35.0,0.341421143847487,38.658145904541016,26.023780822753906,1176,26496,1154,27672,0.019913389981075665,0.0,23.0,22.960138648180244,23.0,0.9566724436741765,23.0,23.0,23.0,0.0017331022530329143,0.0,1.0,0.9982668977469671,1.0,0.04159445407279029,1.0,1.0,1.0,0.0017331022530329143,0.0017676741106389632,2.0,24.0,2.0381282495667246,2.0,0.9150779896013865,22.0,2.0,2.0,0.01867506101227323,0.0200361100069063,0.47875108412836076,0.027169283856495727,0.025203788526709712,0.019653858461060353,0.45871497412145446,0.021427408069930296,0.031365251377244545,0.14524608200255784,1,0,2905,59248,68959,0,{},54.4553337097168,26.374345779418945,2905.0,1555.0,1294.8541666666667,59.86024305555556,59.86024305555556,59.86024305555556,1152
24-49-0.pt,24,49,0,1178,2,0.0,99.0,54.059422750424446,53.0,26.559633393226125,99.0,32.0,77.0,0.28345297402751757,-1.0,48.0,23.95755517826825,24.0,14.1675601430362,49.0,12.0,36.0,0.34125636672325976,39.008487701416016,26.069091796875,1200,27048,1178,28248,0.01950802953611452,0.0,23.0,22.960950764006792,23.0,0.94689365031779,23.0,23.0,23.0,0.0016977928692700761,0.0,1.0,0.99830220713073,1.0,0.041169289144251754,1.0,1.0,1.0,0.0016977928692700761,0.0017309697902497356,2.0,24.0,2.037351443123939,2.0,0.9057243611735385,22.0,2.0,2.0,0.018302207130730164,0.020044101611191065,0.47875955819881055,0.027169794673325132,0.02462163355854945,0.019469623069143165,0.4587154565876195,0.021188484598030664,0.030343548492747428,0.14467552183654697,1,0,2955,60727,70277,0,{},54.655067443847656,26.4818172454834,2955.0,1558.0,1299.6326530612246,59.7593537414966,59.7593537414966,59.7593537414966,1176
24-5-0.pt,24,5,0,122,2,0.0,98.0,53.631147540983605,56.5,26.694139106132937,98.0,31.25,73.5,0.28663219107894067,-1.0,4.0,1.9508196721311475,2.0,1.4533875579869837,5.0,1.0,3.0,0.4098360655737705,27.790983200073242,32.016536712646484,144,2760,122,2904,0.18696653569976968,0.0,23.0,22.62295081967213,23.0,2.9206103922219873,23.0,23.0,23.0,0.016393442622950838,0.0,1.0,0.9836065573770492,1.0,0.12698306053139075,1.0,1.0,1.0,0.016393442622950838,0.019509551551280313,2.0,24.0,2.360655737704918,2.0,2.7936273316905953,22.0,2.0,2.0,0.1502732240437159,0.013779843893480257,0.4752066115702479,0.027305468996974207,0.016810146923783287,0.05804205990537431,0.46142676767676766,0.016810146923783287,0.025901056014692374,0.3633921581253794,1,0,386,6157,7137,0,{},55.031673431396484,25.940645217895508,386.0,1424.0,1308.6,59.475,59.475,59.475,120
24-50-0.pt,24,50,0,1202,2,0.0,99.0,53.89351081530782,52.5,26.559298069860453,99.0,31.0,76.0,0.2843050765961228,-1.0,49.0,24.45757071547421,24.0,14.456266485078192,50.0,12.0,37.0,0.341098169717138,39.175540924072266,25.957822799682617,1224,27600,1202,28824,0.019118843005205034,0.0,23.0,22.96173044925125,23.0,0.9374087201998851,23.0,23.0,23.0,0.0016638935108153063,0.0,1.0,0.9983361064891847,1.0,0.04075690087825587,1.0,1.0,1.0,0.0016638935108153063,0.0016957582491573162,2.0,24.0,2.0366056572379367,2.0,0.8966518193216294,22.0,2.0,2.0,0.017943949626439526,0.02006736284577667,0.4787676935886761,0.02717028885616211,0.024830060597650108,0.019291087861302493,0.45870033074289945,0.02134962762512721,0.030508661763345362,0.14412745019098883,1,0,3112,61668,71831,0,{},54.48551940917969,26.484758377075195,3112.0,1665.0,1295.6,59.85916666666667,59.85916666666667,59.85916666666667,1200
24-6-0.pt,24,6,0,146,2,0.0,99.0,54.4041095890411,58.5,26.25052609182489,99.0,33.0,73.75,0.27764517391896715,-1.0,5.0,2.452054794520548,2.0,1.7441966073859732,6.0,1.0,4.0,0.3972602739726028,28.428081512451172,31.95027732849121,168,3312,146,3480,0.15644780349551252,0.0,23.0,22.684931506849313,23.0,2.673444816540919,23.0,23.0,23.0,0.013698630136986356,0.0,1.0,0.9863013698630136,1.0,0.11623673115395301,1.0,1.0,1.0,0.013698630136986356,0.015871516296646196,2.0,24.0,2.3013698630136985,2.0,2.5572080853869665,22.0,2.0,2.0,0.12915851272015644,0.015377554278416349,0.47586206896551725,0.02722799559124547,0.01959211366538953,0.053129124798500606,0.4604845146871009,0.015377554278416349,0.028021232439335884,0.32609552403152064,1,0,478,7465,8503,0,{},55.66309356689453,25.601890563964844,478.0,1524.0,1323.8333333333333,59.048611111111114,59.048611111111114,59.048611111111114,144
24-7-0.pt,24,7,0,170,2,0.0,99.0,54.205882352941174,58.5,26.69476640904014,99.0,31.25,74.75,0.283554945581054,-1.0,6.0,2.9529411764705884,3.0,2.034443889055745,7.0,1.0,5.0,0.388235294117647,28.57941246032715,31.860488891601562,192,3864,170,4056,0.13449356073790464,0.0,23.0,22.729411764705883,23.0,2.4799821407996303,23.0,23.0,23.0,0.0117647058823529,0.0,1.0,0.9882352941176471,1.0,0.10782531046954918,1.0,1.0,1.0,0.0117647058823529,0.01336581970066133,2.0,24.0,2.2588235294117647,2.0,2.372156830330082,22.0,2.0,2.0,0.1132352941176471,0.0156411430449892,0.47633136094674555,0.027187028657616897,0.021840072320841553,0.049295396513817244,0.46069021790175635,0.017190875363952286,0.029588733915656987,0.2988811954953745,1,0,522,8693,9965,0,{},55.361724853515625,26.164579391479492,522.0,1468.0,1316.4285714285713,59.31547619047619,59.31547619047619,59.31547619047619,168
24-8-0.pt,24,8,0,194,2,0.0,99.0,53.59278350515464,56.5,26.336328824713576,99.0,30.25,74.0,0.2831204282758013,-1.0,7.0,3.4536082474226806,3.0,2.3243250591409406,8.0,1.0,5.0,0.38144329896907214,28.523195266723633,31.272777557373047,216,4416,194,4632,0.11794241760589712,0.0,23.0,22.762886597938145,23.0,2.323227384907757,23.0,23.0,23.0,0.010309278350515427,0.0,1.0,0.9896907216494846,1.0,0.10100988630033723,1.0,1.0,1.0,0.010309278350515427,0.011537845200576892,2.0,24.0,2.2268041237113403,2.0,2.22221749860742,22.0,2.0,2.0,0.10080183276059573,0.016544779073114566,0.47668393782383417,0.027164236240941542,0.02366913140472078,0.04619715648193726,0.4601391587507196,0.01891956318364997,0.030793483736326996,0.2776376083825711,1,0,573,9824,11462,0,{},54.66109848022461,25.87741470336914,573.0,1499.0,1299.625,59.697916666666664,59.697916666666664,59.697916666666664,192
